tour_id,person_id,leg_sequence,population_group,role,origin_type,destination_type,origin_facility_id,destination_facility_id,departure_time_s,origin_tcs_zone,destination_tcs_zone,distance_km,low_classification,base_classification,high_classification
hk_visitor_000538::unspecified_ride_tour,hk_visitor_000538,2,visitor,other_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_535179,visitor_igeocom_21134047,64800.0,5,5,0.30188957438951664,taxi,taxi,taxi
hk_visitor_000540::unspecified_ride_tour,hk_visitor_000540,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_grid_151,visitor_grid_826,32400.0,22,7,23.471406779871444,taxi,taxi,taxi
hk_visitor_000540::unspecified_ride_tour,hk_visitor_000540,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_grid_826,visitor_grid_825,46800.0,7,6,0.9206589999999851,taxi,taxi,taxi
hk_visitor_000540::unspecified_ride_tour,hk_visitor_000540,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_grid_825,visitor_grid_151,64800.0,6,22,23.308290396190333,taxi,taxi,taxi
hk_visitor_000542::unspecified_ride_tour,hk_visitor_000542,0,visitor,other_visitor_overnight,border,accommodation,border_11,visitor_grid_225,61200.0,26,14,7.547659485057166,other_ride,other_ride,taxi
hk_visitor_000545::unspecified_ride_tour,hk_visitor_000545,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21135082,visitor_igeocom_535179,32400.0,5,5,1.3317654585345315,other_ride,taxi,taxi
hk_visitor_000545::unspecified_ride_tour,hk_visitor_000545,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_535179,visitor_igeocom_553345,46800.0,5,5,1.4743916261628573,other_ride,taxi,taxi
hk_visitor_000545::unspecified_ride_tour,hk_visitor_000545,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_553345,visitor_igeocom_21135082,64800.0,5,5,0.1453749087908565,other_ride,taxi,taxi
hk_visitor_000546::unspecified_ride_tour,hk_visitor_000546,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_541953,visitor_igeocom_535179,32400.0,1,5,5.924850866320839,taxi,taxi,taxi
hk_visitor_000546::unspecified_ride_tour,hk_visitor_000546,1,visitor,mainland_visitor_overnight,primary_activity,border,visitor_igeocom_535179,border_10,46800.0,5,5,1.3516463320149454,taxi,taxi,taxi
hk_visitor_000547::unspecified_ride_tour,hk_visitor_000547,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21133880,visitor_grid_826,32400.0,6,7,1.0483199844058335,taxi,taxi,taxi
hk_visitor_000547::unspecified_ride_tour,hk_visitor_000547,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_grid_826,visitor_grid_825,46800.0,7,6,0.9206589999999851,taxi,taxi,taxi
hk_visitor_000547::unspecified_ride_tour,hk_visitor_000547,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_grid_825,visitor_igeocom_21133880,64800.0,6,6,0.22941670889447566,taxi,taxi,taxi
hk_visitor_000549::unspecified_ride_tour,hk_visitor_000549,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21134047,visitor_igeocom_553345,32400.0,5,5,1.5167528520247902,taxi,taxi,taxi
hk_visitor_000549::unspecified_ride_tour,hk_visitor_000549,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_553345,visitor_igeocom_535179,46800.0,5,5,1.4743916261628573,taxi,taxi,taxi
hk_visitor_000549::unspecified_ride_tour,hk_visitor_000549,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_535179,visitor_igeocom_21134047,64800.0,5,5,0.30188957438951664,taxi,taxi,taxi
hk_visitor_000553::unspecified_ride_tour,hk_visitor_000553,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_536007,visitor_igeocom_536120,32400.0,17,6,16.714353867042153,taxi,taxi,taxi
hk_visitor_000553::unspecified_ride_tour,hk_visitor_000553,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_536120,visitor_igeocom_535179,46800.0,6,5,3.0498543171190065,taxi,taxi,taxi
hk_visitor_000553::unspecified_ride_tour,hk_visitor_000553,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_535179,visitor_igeocom_536007,64800.0,5,17,19.644233168975664,taxi,taxi,taxi
hk_visitor_000554::unspecified_ride_tour,hk_visitor_000554,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21134670,visitor_igeocom_535179,32400.0,1,5,2.6891552922109185,other_ride,taxi,taxi
hk_visitor_000554::unspecified_ride_tour,hk_visitor_000554,1,visitor,other_visitor_overnight,primary_activity,border,visitor_igeocom_535179,border_0,46800.0,5,26,24.919624443821302,other_ride,taxi,taxi
hk_visitor_000555::unspecified_ride_tour,hk_visitor_000555,0,visitor,other_visitor_overnight,border,accommodation,border_0,visitor_igeocom_21135044,61200.0,26,7,23.695881162337983,other_ride,other_ride,taxi
hk_visitor_000558::unspecified_ride_tour,hk_visitor_000558,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21134113,visitor_igeocom_542315,32400.0,8,5,1.5328897039517744,taxi,taxi,taxi
hk_visitor_000558::unspecified_ride_tour,hk_visitor_000558,1,visitor,other_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_542315,visitor_igeocom_535179,46800.0,5,5,2.385004107598934,taxi,taxi,taxi
hk_visitor_000558::unspecified_ride_tour,hk_visitor_000558,2,visitor,other_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_535179,visitor_igeocom_21134113,64800.0,5,8,3.4002478201094903,taxi,taxi,taxi
hk_visitor_000559::unspecified_ride_tour,hk_visitor_000559,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_539374,visitor_igeocom_547955,32400.0,22,6,22.758365051450838,taxi,taxi,taxi
hk_visitor_000559::unspecified_ride_tour,hk_visitor_000559,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_547955,visitor_igeocom_536120,46800.0,6,6,1.149281181271572,taxi,taxi,taxi
hk_visitor_000559::unspecified_ride_tour,hk_visitor_000559,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_536120,visitor_igeocom_539374,64800.0,6,22,23.880496937199787,taxi,taxi,taxi
hk_visitor_000561::unspecified_ride_tour,hk_visitor_000561,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21134113,visitor_igeocom_553345,32400.0,8,5,2.1086786856277526,taxi,taxi,taxi
hk_visitor_000561::unspecified_ride_tour,hk_visitor_000561,1,visitor,mainland_visitor_overnight,primary_activity,border,visitor_igeocom_553345,border_10,46800.0,5,5,0.8682226189463252,taxi,taxi,taxi
hk_visitor_000563::unspecified_ride_tour,hk_visitor_000563,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_grid_766,visitor_igeocom_536120,32400.0,18,6,18.33063659236349,taxi,other_ride,taxi
hk_visitor_000563::unspecified_ride_tour,hk_visitor_000563,1,visitor,mainland_visitor_overnight,primary_activity,border,visitor_igeocom_536120,border_10,46800.0,6,5,2.314048881074245,taxi,other_ride,taxi
hk_visitor_000564::unspecified_ride_tour,hk_visitor_000564,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21134896,visitor_igeocom_535179,32400.0,6,5,2.782453829945024,other_ride,taxi,taxi
hk_visitor_000564::unspecified_ride_tour,hk_visitor_000564,1,visitor,mainland_visitor_overnight,primary_activity,border,visitor_igeocom_535179,border_10,46800.0,5,5,1.3516463320149454,other_ride,taxi,taxi
hk_visitor_000567::unspecified_ride_tour,hk_visitor_000567,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21134113,visitor_igeocom_553345,32400.0,8,5,2.1086786856277526,taxi,taxi,taxi
hk_visitor_000567::unspecified_ride_tour,hk_visitor_000567,1,visitor,other_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_553345,visitor_igeocom_535179,46800.0,5,5,1.4743916261628573,taxi,taxi,taxi
hk_visitor_000567::unspecified_ride_tour,hk_visitor_000567,2,visitor,other_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_535179,visitor_igeocom_21134113,64800.0,5,8,3.4002478201094903,taxi,taxi,taxi
hk_visitor_000568::unspecified_ride_tour,hk_visitor_000568,0,visitor,other_visitor_overnight,border,accommodation,border_0,visitor_osm_missing_54685,61200.0,26,20,33.335408580459315,other_ride,other_ride,taxi
hk_visitor_000569::unspecified_ride_tour,hk_visitor_000569,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_544734,visitor_igeocom_21108902,32400.0,22,8,26.41200417449802,other_ride,taxi,taxi
hk_visitor_000569::unspecified_ride_tour,hk_visitor_000569,1,visitor,mainland_visitor_overnight,primary_activity,border,visitor_igeocom_21108902,border_10,46800.0,8,5,2.059026290100474,other_ride,taxi,taxi
hk_visitor_000570::unspecified_ride_tour,hk_visitor_000570,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_557865,visitor_igeocom_21246871,32400.0,1,1,1.663045271381825,taxi,taxi,taxi
hk_visitor_000570::unspecified_ride_tour,hk_visitor_000570,1,visitor,other_visitor_overnight,primary_activity,border,visitor_igeocom_21246871,border_0,46800.0,1,26,24.118634633273967,taxi,taxi,taxi
hk_visitor_000571::unspecified_ride_tour,hk_visitor_000571,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21134047,visitor_igeocom_553345,32400.0,5,5,1.5167528520247902,taxi,taxi,taxi
hk_visitor_000571::unspecified_ride_tour,hk_visitor_000571,1,visitor,mainland_visitor_overnight,primary_activity,border,visitor_igeocom_553345,border_10,46800.0,5,5,0.8682226189463252,taxi,taxi,taxi
hk_visitor_000572::unspecified_ride_tour,hk_visitor_000572,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21133880,visitor_grid_826,32400.0,6,7,1.0483199844058335,taxi,taxi,taxi
hk_visitor_000572::unspecified_ride_tour,hk_visitor_000572,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_grid_826,visitor_grid_825,46800.0,7,6,0.9206589999999851,taxi,taxi,taxi
hk_visitor_000572::unspecified_ride_tour,hk_visitor_000572,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_grid_825,visitor_igeocom_21133880,64800.0,6,6,0.22941670889447566,taxi,taxi,taxi
hk_visitor_000575::unspecified_ride_tour,hk_visitor_000575,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21091311,visitor_igeocom_535179,32400.0,5,5,1.8890464556395754,taxi,taxi,taxi
hk_visitor_000575::unspecified_ride_tour,hk_visitor_000575,1,visitor,mainland_visitor_overnight,primary_activity,border,visitor_igeocom_535179,border_10,46800.0,5,5,1.3516463320149454,taxi,taxi,taxi
hk_visitor_000578::unspecified_ride_tour,hk_visitor_000578,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21135082,visitor_igeocom_21247054,32400.0,5,5,1.67837753427364,taxi,taxi,taxi
hk_visitor_000578::unspecified_ride_tour,hk_visitor_000578,1,visitor,other_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_21247054,visitor_igeocom_21246871,46800.0,5,1,1.7292723191516577,taxi,taxi,taxi
hk_visitor_000578::unspecified_ride_tour,hk_visitor_000578,2,visitor,other_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_21246871,visitor_igeocom_21135082,64800.0,1,5,3.4054771283595855,taxi,taxi,taxi
hk_visitor_000579::unspecified_ride_tour,hk_visitor_000579,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21133671,visitor_igeocom_535179,32400.0,25,5,11.83550040031584,taxi,taxi,taxi
hk_visitor_000579::unspecified_ride_tour,hk_visitor_000579,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_535179,visitor_igeocom_553345,46800.0,5,5,1.4743916261628573,taxi,taxi,taxi
hk_visitor_000579::unspecified_ride_tour,hk_visitor_000579,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_553345,visitor_igeocom_21133671,64800.0,5,25,11.240402365188729,taxi,taxi,taxi
hk_visitor_000581::unspecified_ride_tour,hk_visitor_000581,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_547299,visitor_igeocom_536120,32400.0,19,6,6.351105586596594,taxi,taxi,other_ride
hk_visitor_000581::unspecified_ride_tour,hk_visitor_000581,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_536120,visitor_igeocom_535179,46800.0,6,5,3.0498543171190065,taxi,taxi,other_ride
hk_visitor_000581::unspecified_ride_tour,hk_visitor_000581,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_535179,visitor_igeocom_547299,64800.0,5,19,9.211692999999835,taxi,taxi,other_ride
hk_visitor_000584::unspecified_ride_tour,hk_visitor_000584,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21133545,visitor_igeocom_536120,32400.0,18,6,20.337078382702714,other_ride,taxi,taxi
hk_visitor_000584::unspecified_ride_tour,hk_visitor_000584,1,visitor,other_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_536120,visitor_igeocom_535179,46800.0,6,5,3.0498543171190065,other_ride,taxi,taxi
hk_visitor_000584::unspecified_ride_tour,hk_visitor_000584,2,visitor,other_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_535179,visitor_igeocom_21133545,64800.0,5,18,23.37863666714653,other_ride,taxi,taxi
hk_visitor_000586::unspecified_ride_tour,hk_visitor_000586,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21091311,visitor_grid_826,32400.0,5,7,1.97682771888695,other_ride,taxi,taxi
hk_visitor_000586::unspecified_ride_tour,hk_visitor_000586,1,visitor,other_visitor_overnight,primary_activity,border,visitor_grid_826,border_0,46800.0,7,26,23.610333276686326,other_ride,taxi,taxi
hk_visitor_000588::unspecified_ride_tour,hk_visitor_000588,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21135044,visitor_igeocom_535179,32400.0,7,5,3.7284858433893193,taxi,taxi,taxi
hk_visitor_000588::unspecified_ride_tour,hk_visitor_000588,1,visitor,other_visitor_overnight,primary_activity,border,visitor_igeocom_535179,border_0,46800.0,5,26,24.919624443821302,taxi,taxi,taxi
hk_visitor_000608::unspecified_ride_tour,hk_visitor_000608,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21086497,visitor_igeocom_535179,32400.0,16,5,25.681015143652584,taxi,other_ride,taxi
hk_visitor_000608::unspecified_ride_tour,hk_visitor_000608,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_535179,visitor_igeocom_553345,46800.0,5,5,1.4743916261628573,taxi,other_ride,taxi
hk_visitor_000608::unspecified_ride_tour,hk_visitor_000608,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_553345,visitor_igeocom_21086497,64800.0,5,16,24.356810114492525,taxi,other_ride,taxi
hk_visitor_000609::unspecified_ride_tour,hk_visitor_000609,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21134047,visitor_igeocom_21246871,32400.0,5,1,2.136232389285037,taxi,taxi,taxi
hk_visitor_000609::unspecified_ride_tour,hk_visitor_000609,1,visitor,other_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_21246871,visitor_igeocom_21246842,46800.0,1,2,1.1183434482492598,taxi,taxi,taxi
hk_visitor_000609::unspecified_ride_tour,hk_visitor_000609,2,visitor,other_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_21246842,visitor_igeocom_21134047,64800.0,2,5,2.223340156857769,taxi,taxi,taxi
hk_visitor_000611::unspecified_ride_tour,hk_visitor_000611,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_grid_277,visitor_igeocom_535179,32400.0,14,5,23.992837323706162,other_ride,taxi,taxi
hk_visitor_000611::unspecified_ride_tour,hk_visitor_000611,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_535179,visitor_igeocom_553345,46800.0,5,5,1.4743916261628573,other_ride,taxi,taxi
hk_visitor_000611::unspecified_ride_tour,hk_visitor_000611,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_553345,visitor_grid_277,64800.0,5,14,22.842992538755844,other_ride,taxi,taxi
hk_visitor_000613::unspecified_ride_tour,hk_visitor_000613,0,visitor,other_visitor_overnight,border,accommodation,border_11,visitor_igeocom_21134047,61200.0,26,5,22.96426611415963,other_ride,other_ride,taxi
hk_visitor_000615::unspecified_ride_tour,hk_visitor_000615,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21134047,visitor_igeocom_21246871,32400.0,5,1,2.136232389285037,taxi,taxi,taxi
hk_visitor_000615::unspecified_ride_tour,hk_visitor_000615,1,visitor,mainland_visitor_overnight,primary_activity,border,visitor_igeocom_21246871,border_10,46800.0,1,5,2.8905757201317623,taxi,taxi,taxi
hk_visitor_000617::unspecified_ride_tour,hk_visitor_000617,0,visitor,mainland_visitor_overnight,border,accommodation,border_2,visitor_igeocom_21211384,61200.0,23,3,28.223997703755625,other_ride,other_ride,taxi
hk_visitor_000621::unspecified_ride_tour,hk_visitor_000621,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_562217,visitor_grid_340,32400.0,16,16,1.212669157296946,taxi,taxi,taxi
hk_visitor_000621::unspecified_ride_tour,hk_visitor_000621,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_grid_340,visitor_grid_339,46800.0,16,16,0.9206589999999851,taxi,taxi,taxi
hk_visitor_000621::unspecified_ride_tour,hk_visitor_000621,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_grid_339,visitor_igeocom_562217,64800.0,16,16,0.4359392814565596,taxi,taxi,taxi
hk_visitor_000622::unspecified_ride_tour,hk_visitor_000622,0,visitor,mainland_visitor_same_day,border,primary_activity,border_0,visitor_igeocom_544538,34200.0,26,5,24.48134185984905,taxi,taxi,taxi
hk_visitor_000622::unspecified_ride_tour,hk_visitor_000622,1,visitor,mainland_visitor_same_day,primary_activity,secondary_activity,visitor_igeocom_544538,visitor_igeocom_529829,46800.0,5,15,21.181453671192177,taxi,taxi,taxi
hk_visitor_000622::unspecified_ride_tour,hk_visitor_000622,2,visitor,mainland_visitor_same_day,secondary_activity,border,visitor_igeocom_529829,border_2,64800.0,15,23,8.80784299205281,taxi,taxi,taxi
hk_visitor_000623::unspecified_ride_tour,hk_visitor_000623,0,visitor,mainland_visitor_overnight,border,accommodation,border_8,visitor_igeocom_21134047,61200.0,-1,5,32.03125443091942,other_ride,other_ride,taxi
hk_visitor_000632::unspecified_ride_tour,hk_visitor_000632,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21134271,visitor_igeocom_535179,32400.0,11,5,10.178980275578931,taxi,taxi,taxi
hk_visitor_000632::unspecified_ride_tour,hk_visitor_000632,1,visitor,other_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_535179,visitor_igeocom_553345,46800.0,5,5,1.4743916261628573,taxi,taxi,taxi
hk_visitor_000632::unspecified_ride_tour,hk_visitor_000632,2,visitor,other_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_553345,visitor_igeocom_21134271,64800.0,5,11,8.785021351506732,taxi,taxi,taxi
hk_visitor_000633::unspecified_ride_tour,hk_visitor_000633,0,visitor,mainland_visitor_overnight,border,accommodation,border_8,visitor_grid_868,61200.0,-1,7,28.95001393958167,other_ride,other_ride,taxi
hk_visitor_000634::unspecified_ride_tour,hk_visitor_000634,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21274186,visitor_grid_1153,32400.0,21,9,1.8252874270659372,taxi,other_ride,taxi
hk_visitor_000634::unspecified_ride_tour,hk_visitor_000634,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_grid_1153,visitor_grid_1074,46800.0,9,9,2.604016888241681,taxi,other_ride,taxi
hk_visitor_000634::unspecified_ride_tour,hk_visitor_000634,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_grid_1074,visitor_igeocom_21274186,64800.0,9,21,3.9606607113936105,taxi,other_ride,taxi
hk_visitor_000636::unspecified_ride_tour,hk_visitor_000636,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21133880,visitor_igeocom_536120,32400.0,6,6,1.1092065346255289,taxi,taxi,taxi
hk_visitor_000636::unspecified_ride_tour,hk_visitor_000636,1,visitor,other_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_536120,visitor_igeocom_533415,46800.0,6,6,1.0492042072949206,taxi,taxi,taxi
hk_visitor_000636::unspecified_ride_tour,hk_visitor_000636,2,visitor,other_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_533415,visitor_igeocom_21133880,64800.0,6,6,0.27928663529992087,taxi,taxi,taxi
hk_visitor_000637::unspecified_ride_tour,hk_visitor_000637,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_547643,visitor_igeocom_21226939,32400.0,19,5,13.591019726118263,taxi,taxi,taxi
hk_visitor_000637::unspecified_ride_tour,hk_visitor_000637,1,visitor,other_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_21226939,visitor_igeocom_21158306,46800.0,5,6,2.7298547928573234,taxi,taxi,taxi
hk_visitor_000637::unspecified_ride_tour,hk_visitor_000637,2,visitor,other_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_21158306,visitor_igeocom_547643,64800.0,6,19,11.113857859226675,taxi,taxi,taxi
hk_visitor_000638::unspecified_ride_tour,hk_visitor_000638,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_556901,visitor_igeocom_535179,32400.0,1,5,3.160859154432989,taxi,taxi,taxi
hk_visitor_000638::unspecified_ride_tour,hk_visitor_000638,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_535179,visitor_igeocom_553345,46800.0,5,5,1.4743916261628573,taxi,taxi,taxi
hk_visitor_000638::unspecified_ride_tour,hk_visitor_000638,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_553345,visitor_igeocom_556901,64800.0,5,1,3.536686570048654,taxi,taxi,taxi
hk_visitor_000640::unspecified_ride_tour,hk_visitor_000640,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21135044,visitor_igeocom_535179,32400.0,7,5,3.7284858433893193,taxi,taxi,taxi
hk_visitor_000640::unspecified_ride_tour,hk_visitor_000640,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_535179,visitor_igeocom_553345,46800.0,5,5,1.4743916261628573,taxi,taxi,taxi
hk_visitor_000640::unspecified_ride_tour,hk_visitor_000640,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_553345,visitor_igeocom_21135044,64800.0,5,7,2.2541310363633302,taxi,taxi,taxi
hk_visitor_000649::unspecified_ride_tour,hk_visitor_000649,0,visitor,mainland_visitor_overnight,border,accommodation,border_8,visitor_igeocom_21134271,61200.0,-1,11,22.28048858336321,other_ride,other_ride,taxi
hk_visitor_000650::unspecified_ride_tour,hk_visitor_000650,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_554127,visitor_igeocom_535179,32400.0,8,5,3.2273120024910384,taxi,taxi,taxi
hk_visitor_000650::unspecified_ride_tour,hk_visitor_000650,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_535179,visitor_igeocom_553345,46800.0,5,5,1.4743916261628573,taxi,taxi,taxi
hk_visitor_000650::unspecified_ride_tour,hk_visitor_000650,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_553345,visitor_igeocom_554127,64800.0,5,8,2.4833644312996292,taxi,taxi,taxi
hk_visitor_000651::unspecified_ride_tour,hk_visitor_000651,0,visitor,mainland_visitor_overnight,border,accommodation,border_10,visitor_igeocom_21134271,61200.0,5,11,8.901931301899035,other_ride,other_ride,taxi
hk_visitor_000653::unspecified_ride_tour,hk_visitor_000653,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21134271,visitor_igeocom_535179,32400.0,11,5,10.178980275578931,taxi,taxi,taxi
hk_visitor_000653::unspecified_ride_tour,hk_visitor_000653,1,visitor,mainland_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_535179,visitor_igeocom_553345,46800.0,5,5,1.4743916261628573,taxi,taxi,taxi
hk_visitor_000653::unspecified_ride_tour,hk_visitor_000653,2,visitor,mainland_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_553345,visitor_igeocom_21134271,64800.0,5,11,8.785021351506732,taxi,taxi,taxi
hk_visitor_000661::unspecified_ride_tour,hk_visitor_000661,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21134047,visitor_igeocom_21158306,32400.0,5,6,2.590064467397502,taxi,taxi,taxi
hk_visitor_000661::unspecified_ride_tour,hk_visitor_000661,1,visitor,other_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_21158306,visitor_igeocom_21226939,46800.0,6,5,2.7298547928573234,taxi,taxi,taxi
hk_visitor_000661::unspecified_ride_tour,hk_visitor_000661,2,visitor,other_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_21226939,visitor_igeocom_21134047,64800.0,5,5,0.3086639565044615,taxi,taxi,taxi
hk_visitor_000665::unspecified_ride_tour,hk_visitor_000665,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21211384,visitor_igeocom_627724,32400.0,3,26,15.969622502405324,other_ride,taxi,taxi
hk_visitor_000665::unspecified_ride_tour,hk_visitor_000665,1,visitor,other_visitor_overnight,primary_activity,secondary_activity,visitor_igeocom_627724,visitor_igeocom_21185624,46800.0,26,-1,0.8947152328003131,other_ride,taxi,taxi
hk_visitor_000665::unspecified_ride_tour,hk_visitor_000665,2,visitor,other_visitor_overnight,secondary_activity,accommodation,visitor_igeocom_21185624,visitor_igeocom_21211384,64800.0,-1,3,16.071798007895257,other_ride,taxi,taxi
hk_visitor_000668::unspecified_ride_tour,hk_visitor_000668,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_21135044,visitor_grid_825,32400.0,7,6,0.812642725882651,taxi,taxi,taxi
hk_visitor_000668::unspecified_ride_tour,hk_visitor_000668,1,visitor,other_visitor_overnight,primary_activity,border,visitor_grid_825,border_0,46800.0,6,26,23.58143509014464,taxi,taxi,taxi
hk_visitor_000669::unspecified_ride_tour,hk_visitor_000669,0,visitor,other_visitor_overnight,accommodation,primary_activity,visitor_igeocom_540389,visitor_grid_826,32400.0,4,7,8.94939120341159,taxi,other_ride,taxi
hk_visitor_000669::unspecified_ride_tour,hk_visitor_000669,1,visitor,other_visitor_overnight,primary_activity,secondary_activity,visitor_grid_826,visitor_grid_825,46800.0,7,6,0.9206589999999851,taxi,other_ride,taxi
hk_visitor_000669::unspecified_ride_tour,hk_visitor_000669,2,visitor,other_visitor_overnight,secondary_activity,accommodation,visitor_grid_825,visitor_igeocom_540389,64800.0,6,4,8.029648621334534,taxi,other_ride,taxi
hk_visitor_000679::unspecified_ride_tour,hk_visitor_000679,0,visitor,mainland_visitor_overnight,accommodation,primary_activity,visitor_igeocom_529464,visitor_igeocom_21247054,32400.0,2,5,1.92199063098027,taxi,other_ride,taxi
