tour_id,person_id,population_group,role,classification_source,activity_purpose,tour_leg_count,manifest_ride_leg_count,leg_sequences,tour_departure_time_s,departure_period,origin_tcs_zone,first_destination_tcs_zone,second_destination_tcs_zone,tcs26_tour_chain,tour_distance_km,distance_band,household_id,age,sex,dcca,grid_id,tcs_zone,household_private_vehicle_count,potential_household_vehicle_access,is_designated_driver,assigned_vehicle_count,income_band_tcs,housing_type,visitor_day_kind,candidate_leg_count,low_selected_as_taxi,low_classification,base_selected_as_taxi,base_classification,high_selected_as_taxi,high_classification
hk_visitor_004455::unspecified_ride_tour,hk_visitor_004455,visitor,mainland_visitor_same_day,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,34200.0,01_morning_0600_0959,26,5,15,26>5>15>26,52.76528856375516,04_20km_plus,,-1,,-1,-1,-1,,,,,,,same_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004457::unspecified_ride_tour,hk_visitor_004457,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,5,5,-1,5>5>5,1.0465866492772176,00_0_2km,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004462::unspecified_ride_tour,hk_visitor_004462,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,5,9,-1,5>9>5,7.223721830774209,02_5_10km,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004465::unspecified_ride_tour,hk_visitor_004465,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,15,5,5,15>5>5>15,46.23435510417051,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,False,other_ride,True,taxi
hk_visitor_004466::unspecified_ride_tour,hk_visitor_004466,visitor,mainland_visitor_same_day,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,34200.0,01_morning_0600_0959,5,2,5,5>2>5>5,6.320757603430522,02_5_10km,,-1,,-1,-1,-1,,,,,,,same_day,2,False,other_ride,True,taxi,True,taxi
hk_visitor_004468::unspecified_ride_tour,hk_visitor_004468,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,11,5,26,11>5>26>11,34.5144617192057,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004474::unspecified_ride_tour,hk_visitor_004474,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,7,5,5,7>5>5>7,5.080132175404264,02_5_10km,,-1,,-1,-1,-1,,,,,,,departure_day,2,False,other_ride,False,other_ride,True,taxi
hk_visitor_004476::unspecified_ride_tour,hk_visitor_004476,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,2,5,26,2>5>26>2,27.218922906851176,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004477::unspecified_ride_tour,hk_visitor_004477,visitor,mainland_visitor_same_day,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,34200.0,01_morning_0600_0959,26,6,19,26>6>19>26,35.959148120596076,04_20km_plus,,-1,,-1,-1,-1,,,,,,,same_day,3,False,other_ride,True,taxi,True,taxi
hk_visitor_004478::unspecified_ride_tour,hk_visitor_004478,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,18,7,6,18>7>6>18,40.93168822541964,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004480::unspecified_ride_tour,hk_visitor_004480,visitor,mainland_visitor_same_day,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,34200.0,01_morning_0600_0959,23,17,23,23>17>23>23,26.277638750557035,04_20km_plus,,-1,,-1,-1,-1,,,,,,,same_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004481::unspecified_ride_tour,hk_visitor_004481,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,14,5,5,14>5>5>14,47.3071313144884,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,False,other_ride,True,taxi
hk_visitor_004484::unspecified_ride_tour,hk_visitor_004484,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,3,5,5,3>5>5>3,10.22731929223552,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004485::unspecified_ride_tour,hk_visitor_004485,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,6,5,1,6>5>1>6,9.630234089943897,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,False,other_ride,True,taxi,True,taxi
hk_visitor_004486::unspecified_ride_tour,hk_visitor_004486,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,3,-1,26>3>26,27.33414500980243,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,False,other_ride
hk_visitor_004488::unspecified_ride_tour,hk_visitor_004488,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,13,-1,26>13>26,17.58745445877418,03_10_20km,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004490::unspecified_ride_tour,hk_visitor_004490,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,-1,26,-1,26,25.061648616121808,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004491::unspecified_ride_tour,hk_visitor_004491,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,5,5,-1,5>5>5,1.2131503758912787,00_0_2km,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,False,other_ride
hk_visitor_004493::unspecified_ride_tour,hk_visitor_004493,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,8,7,6,8>7>6>8,4.538649617598643,01_2_5km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,False,other_ride,True,taxi
hk_visitor_004497::unspecified_ride_tour,hk_visitor_004497,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,25,5,5,25>5>5>25,13.187146732330786,03_10_20km,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004499::unspecified_ride_tour,hk_visitor_004499,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,4,5,5,4>5>5>4,13.20694116630835,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,False,other_ride,True,taxi
hk_visitor_004500::unspecified_ride_tour,hk_visitor_004500,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,1,5,5,1>5>5>1,4.512505486447934,01_2_5km,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004505::unspecified_ride_tour,hk_visitor_004505,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,6,5,5,6>5>5>6,5.5722403995897585,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,False,other_ride,True,taxi,True,taxi
hk_visitor_004506::unspecified_ride_tour,hk_visitor_004506,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,26,6,26,26>6>26>26,55.30610269587082,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,False,other_ride,True,taxi,True,taxi
hk_visitor_004509::unspecified_ride_tour,hk_visitor_004509,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,9,9,7,9>9>7>9,15.250754780829846,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,False,other_ride,True,taxi,True,taxi
hk_visitor_004513::unspecified_ride_tour,hk_visitor_004513,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,3,-1,26>3>26,25.65563677641344,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004517::unspecified_ride_tour,hk_visitor_004517,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,6,5,5,6>5>5>6,4.134100161959969,01_2_5km,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004519::unspecified_ride_tour,hk_visitor_004519,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,2,5,5,2>5>5>2,9.69921220779549,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004520::unspecified_ride_tour,hk_visitor_004520,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,10,-1,26>10>26,28.346791929652944,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004524::unspecified_ride_tour,hk_visitor_004524,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,8,5,26,8>5>26>8,28.156262291538507,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004525::unspecified_ride_tour,hk_visitor_004525,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,5,5,5,5>5>5>5,2.3849754709711153,01_2_5km,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004527::unspecified_ride_tour,hk_visitor_004527,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,5,5,5,5>5>5>5,3.293034052577164,01_2_5km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,False,other_ride
hk_visitor_004529::unspecified_ride_tour,hk_visitor_004529,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,1,5,5,1>5>5>1,7.633625024188111,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,False,other_ride,True,taxi,True,taxi
hk_visitor_004531::unspecified_ride_tour,hk_visitor_004531,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,5,5,26,5>5>26>5,26.454426668184652,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004538::unspecified_ride_tour,hk_visitor_004538,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,11,5,1,11>5>1>11,23.297784340090217,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,False,other_ride,True,taxi,True,taxi
hk_visitor_004547::unspecified_ride_tour,hk_visitor_004547,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,5,5,5,5>5>5>5,3.786065764976529,01_2_5km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004550::unspecified_ride_tour,hk_visitor_004550,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,7,5,1,7>5>1>7,11.323765623471173,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004557::unspecified_ride_tour,hk_visitor_004557,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,13,5,5,13>5>5>13,11.325416545191873,03_10_20km,,-1,,-1,-1,-1,,,,,,,departure_day,2,False,other_ride,False,other_ride,True,taxi
hk_visitor_004560::unspecified_ride_tour,hk_visitor_004560,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,11,5,5,11>5>5>11,20.43839325324852,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,False,other_ride,True,taxi,True,taxi
hk_visitor_004561::unspecified_ride_tour,hk_visitor_004561,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,26,5,5,26>5>5>26,14.862524805068599,03_10_20km,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004564::unspecified_ride_tour,hk_visitor_004564,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,5,5,5,5>5>5>5,3.293034052577164,01_2_5km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004565::unspecified_ride_tour,hk_visitor_004565,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,20,5,5,20>5>5>20,25.72119862331097,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004573::unspecified_ride_tour,hk_visitor_004573,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,24,11,-1,24>11>24,17.474480120084984,03_10_20km,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004574::unspecified_ride_tour,hk_visitor_004574,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,5,5,-1,5>5>5,0.7914205945109951,00_0_2km,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004575::unspecified_ride_tour,hk_visitor_004575,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,9,5,5,9>5>5>9,14.92805269372086,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,False,other_ride,True,taxi
hk_visitor_004585::unspecified_ride_tour,hk_visitor_004585,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,25,-1,26>25>26,36.141549878684586,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004586::unspecified_ride_tour,hk_visitor_004586,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,8,5,5,8>5>5>8,4.362988246735699,01_2_5km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004587::unspecified_ride_tour,hk_visitor_004587,visitor,mainland_visitor_same_day,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,34200.0,01_morning_0600_0959,-1,7,5,7>5,31.661554059721308,04_20km_plus,,-1,,-1,-1,-1,,,,,,,same_day,2,False,other_ride,True,taxi,True,taxi
hk_visitor_004595::unspecified_ride_tour,hk_visitor_004595,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,11,5,5,11>5>5>11,23.08124680111586,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,False,other_ride,False,other_ride,True,taxi
hk_visitor_004600::unspecified_ride_tour,hk_visitor_004600,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,5,2,-1,5>2>5,3.790217054177528,01_2_5km,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004603::unspecified_ride_tour,hk_visitor_004603,visitor,mainland_visitor_same_day,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,34200.0,01_morning_0600_0959,24,6,5,24>6>5>24,27.499286672371184,04_20km_plus,,-1,,-1,-1,-1,,,,,,,same_day,2,True,taxi,True,taxi,False,other_ride
hk_visitor_004606::unspecified_ride_tour,hk_visitor_004606,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,23,8,-1,23>8>23,27.977409304690966,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004611::unspecified_ride_tour,hk_visitor_004611,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,19,5,26,19>5>26>19,35.04057686085069,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004614::unspecified_ride_tour,hk_visitor_004614,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,26,6,6,26>6>6>26,27.53829598471556,04_20km_plus,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004618::unspecified_ride_tour,hk_visitor_004618,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,26,3,-1,26>3>26,31.708650680731726,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004619::unspecified_ride_tour,hk_visitor_004619,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,13,7,6,13>7>6>13,14.634685193117162,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,False,other_ride,True,taxi
hk_visitor_004622::unspecified_ride_tour,hk_visitor_004622,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,19,7,6,19>7>6>19,12.90959537176531,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004627::unspecified_ride_tour,hk_visitor_004627,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,6,5,5,6>5>5>6,5.5722403995897585,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004628::unspecified_ride_tour,hk_visitor_004628,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,3,2,26,3>2>26>3,27.682200090731452,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004634::unspecified_ride_tour,hk_visitor_004634,visitor,mainland_visitor_same_day,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,34200.0,01_morning_0600_0959,5,14,23,5>14>23>5,40.329438266803095,04_20km_plus,,-1,,-1,-1,-1,,,,,,,same_day,2,True,taxi,True,taxi,True,taxi
hk_visitor_004635::unspecified_ride_tour,hk_visitor_004635,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,1,1,26,1>1>26>1,25.781679904655793,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,False,other_ride,True,taxi,True,taxi
hk_visitor_004636::unspecified_ride_tour,hk_visitor_004636,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,8,5,26,8>5>26>8,29.24688018279469,04_20km_plus,,-1,,-1,-1,-1,,,,,,,departure_day,2,False,other_ride,True,taxi,True,taxi
hk_visitor_004640::unspecified_ride_tour,hk_visitor_004640,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,24,26,-1,24>26>24,38.366028131742354,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004641::unspecified_ride_tour,hk_visitor_004641,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,24,12,-1,24>12>24,20.28846450357679,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004642::unspecified_ride_tour,hk_visitor_004642,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,7,7,5,7>7>5>7,9.209333887633111,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004644::unspecified_ride_tour,hk_visitor_004644,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,5,5,5,5>5>5>5,3.293034052577164,01_2_5km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,False,other_ride,True,taxi
hk_visitor_004647::unspecified_ride_tour,hk_visitor_004647,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,4,5,6,4>5>6>4,16.153668632410156,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004648::unspecified_ride_tour,hk_visitor_004648,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,5,5,5,5>5>5>5,2.3544381579396294,01_2_5km,,-1,,-1,-1,-1,,,,,,,stay_day,3,False,other_ride,True,taxi,True,taxi
hk_visitor_004661::unspecified_ride_tour,hk_visitor_004661,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,8,5,5,8>5>5>8,7.185068059953524,02_5_10km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004663::unspecified_ride_tour,hk_visitor_004663,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,24,20,-1,24>20>24,17.69750121751088,03_10_20km,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004665::unspecified_ride_tour,hk_visitor_004665,visitor,other_visitor_same_day,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,34200.0,01_morning_0600_0959,26,8,7,26>8>7>26,52.46568074175657,04_20km_plus,,-1,,-1,-1,-1,,,,,,,same_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004666::unspecified_ride_tour,hk_visitor_004666,visitor,mainland_visitor_same_day,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,34200.0,01_morning_0600_0959,24,2,2,24>2>2>24,33.620081176513736,04_20km_plus,,-1,,-1,-1,-1,,,,,,,same_day,3,True,taxi,False,other_ride,True,taxi
hk_visitor_004667::unspecified_ride_tour,hk_visitor_004667,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity,2,2,0|1,32400.0,01_morning_0600_0959,19,7,5,19>7>5>19,9.57327409491204,02_5_10km,,-1,,-1,-1,-1,,,,,,,departure_day,2,True,taxi,False,other_ride,True,taxi
hk_visitor_004677::unspecified_ride_tour,hk_visitor_004677,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,3,3,3,3>3>3>3,1.7788710513827959,00_0_2km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
hk_visitor_004679::unspecified_ride_tour,hk_visitor_004679,visitor,mainland_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_unknown,1,1,0,61200.0,03_evening_peak_1600_1959,23,5,-1,23>5>23,24.366944702263176,04_20km_plus,,-1,,-1,-1,-1,,,,,,,arrival_day,1,False,other_ride,False,other_ride,True,taxi
hk_visitor_004681::unspecified_ride_tour,hk_visitor_004681,visitor,other_visitor_overnight,visitor_tcs_proxy_unspecified_ride,visitor_primary_activity>secondary_activity,3,3,0|1|2,32400.0,01_morning_0600_0959,1,2,7,1>2>7>1,13.73349006639372,03_10_20km,,-1,,-1,-1,-1,,,,,,,stay_day,3,True,taxi,True,taxi,True,taxi
