person_id,leg_sequence,mode,cost_component,cost_hkd,cost_source,cost_effective_date,cost_quality,origin_facility_id,destination_facility_id,origin_type,destination_type,departure_time_s,population_group,role,is_discretionary,euclidean_distance_m,fare_uncertainty_low_hkd,fare_uncertainty_high_hkd,bus_fare_estimate_hkd,gmb_fare_estimate_hkd,train_fare_estimate_hkd,light_rail_fare_estimate_hkd,ferry_fare_estimate_hkd,nearest_reference_distance_gap_m,transfer_concession_hkd,transfer_concession_status,transfer_concession_source,fare_passenger_type,fare_payment_medium,estimation_method
hk_collective_000579,0,pt,pt_base_fare_adult_octopus_distance_proxy,24.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000579,resident_dining_osm_9409054818_34438,home,dining,43840.0,resident,home_only,True,24885.650444549312,7.7,50.0,23.8,28.6,24.5,7.7,50.0,13385.7,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000579,1,pt,pt_base_fare_adult_octopus_distance_proxy,9.2,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_dining_osm_9409054818_34438,resident_shopping_igeocom_539534,dining,shopping,50440.0,resident,home_only,True,4275.961343186778,5.4,20.0,8.4,9.5,9.2,5.4,16.3,224.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000579,2,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_shopping_igeocom_539534,home_hk_collective_000579,shopping,home,57340.0,resident,home_only,True,20942.9574407425,7.7,36.7,18.8,25.0,22.1,7.7,21.6,9443.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000582,0,pt,pt_base_fare_adult_octopus_distance_proxy,7.0,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000582,resident_shopping_igeocom_21127604,home,shopping,44898.0,resident,home_only,True,1386.200528917206,4.9,30.0,7.3,7.0,4.9,5.3,10.0,113.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000582,1,pt,pt_base_fare_adult_octopus_distance_proxy,7.0,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_shopping_igeocom_21127604,home_hk_collective_000582,shopping,home,51798.0,resident,home_only,True,1386.200528917206,4.9,30.0,7.3,7.0,4.9,5.3,10.0,113.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000583,0,pt,pt_base_fare_adult_octopus_distance_proxy,23.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000583,resident_shopping_igeocom_529949,home,shopping,50094.0,resident,home_only,True,23453.649461275294,7.7,50.0,23.8,28.5,22.5,7.7,50.0,11953.6,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000583,1,pt,pt_base_fare_adult_octopus_distance_proxy,23.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_shopping_igeocom_529949,home_hk_collective_000583,shopping,home,56994.0,resident,home_only,True,23453.649461275294,7.7,50.0,23.8,28.5,22.5,7.7,50.0,11953.6,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000584,0,pt,pt_base_fare_adult_octopus_distance_proxy,17.2,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000584,work_poi_igeocom:21247813,home,work,28920.0,resident,fixed_worker,False,16664.817087742762,7.7,80.0,17.2,15.7,19.7,7.7,45.0,5164.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000584,1,pt,pt_base_fare_adult_octopus_distance_proxy,17.2,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:21247813,home_hk_collective_000584,work,home,57483.0,resident,fixed_worker,False,16664.817087742762,7.7,80.0,17.2,15.7,19.7,7.7,45.0,5164.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000586,0,pt,pt_base_fare_adult_octopus_distance_proxy,28.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000586,work_poi_osm:8417172779:33208,home,work,29566.0,resident,fixed_worker,False,30847.653522063927,7.7,54.0,27.9,28.6,28.1,7.7,50.0,19347.7,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000586,1,pt,pt_base_fare_adult_octopus_distance_proxy,28.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_osm:8417172779:33208,home_hk_collective_000586,work,home,60322.0,resident,fixed_worker,False,30847.653522063927,7.7,54.0,27.9,28.6,28.1,7.7,50.0,19347.7,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000588,0,pt,pt_base_fare_adult_octopus_distance_proxy,15.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000588,border_1,home,border,26240.0,resident,usual_resident_border,False,13284.828982651705,7.7,59.0,13.1,18.7,15.8,7.7,30.0,1784.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000588,1,pt,pt_base_fare_adult_octopus_distance_proxy,15.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,border_1,home_hk_collective_000588,border,home,67826.0,resident,usual_resident_border,False,13284.828982651705,7.7,59.0,13.1,18.7,15.8,7.7,30.0,1784.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000589,0,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000589,work_poi_igeocom:563354,home,work,22780.0,resident,fixed_worker,False,29126.26424959127,7.7,54.4,27.6,28.6,30.2,7.7,50.0,17626.3,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000589,1,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:563354,home_hk_collective_000589,work,home,53054.0,resident,fixed_worker,False,29126.26424959127,7.7,54.4,27.6,28.6,30.2,7.7,50.0,17626.3,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000591,0,pt,pt_base_fare_adult_octopus_distance_proxy,18.4,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000591,resident_shopping_igeocom_558852,home,shopping,40360.0,resident,home_only,True,15552.885589396194,7.7,27.3,16.9,19.1,18.4,7.7,20.0,4052.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000591,1,pt,pt_base_fare_adult_octopus_distance_proxy,18.4,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_shopping_igeocom_558852,home_hk_collective_000591,shopping,home,47260.0,resident,home_only,True,15552.885589396194,7.7,27.3,16.9,19.1,18.4,7.7,20.0,4052.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000592,0,pt,pt_base_fare_adult_octopus_distance_proxy,22.9,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000592,work_grid_1098,home,work,30138.0,resident,fixed_worker,False,22395.9703065652,7.7,50.0,20.8,28.0,22.9,7.7,50.0,10896.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000592,1,pt,pt_base_fare_adult_octopus_distance_proxy,22.9,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_grid_1098,home_hk_collective_000592,work,home,58664.0,resident,fixed_worker,False,22395.9703065652,7.7,50.0,20.8,28.0,22.9,7.7,50.0,10896.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000593,0,pt,pt_base_fare_adult_octopus_distance_proxy,12.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000593,border_2,home,border,25283.0,resident,usual_resident_border,False,8543.018462938402,6.5,65.0,12.1,13.8,11.1,6.5,20.0,43.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000593,1,pt,pt_base_fare_adult_octopus_distance_proxy,12.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,border_2,home_hk_collective_000593,border,home,79061.0,resident,usual_resident_border,False,8543.018462938402,6.5,65.0,12.1,13.8,11.1,6.5,20.0,43.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000594,0,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000594,work_poi_igeocom:21203365,home,work,22820.0,resident,fixed_worker,False,20894.140555392976,7.7,36.7,18.8,25.0,22.1,7.7,21.6,9394.1,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000594,1,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:21203365,home_hk_collective_000594,work,home,53182.0,resident,fixed_worker,False,20894.140555392976,7.7,36.7,18.8,25.0,22.1,7.7,21.6,9394.1,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000595,0,pt,pt_base_fare_adult_octopus_distance_proxy,24.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000595,work_poi_igeocom:540498,home,work,28826.0,resident,fixed_worker,False,33943.52517766966,7.7,50.0,24.8,28.6,24.3,7.7,50.0,22443.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000595,1,pt,pt_base_fare_adult_octopus_distance_proxy,24.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:540498,home_hk_collective_000595,work,home,62563.0,resident,fixed_worker,False,33943.52517766966,7.7,50.0,24.8,28.6,24.3,7.7,50.0,22443.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000596,0,pt,pt_base_fare_adult_octopus_distance_proxy,18.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000596,work_poi_osm:10687418320:37834,home,work,28723.0,resident,fixed_worker,False,17040.250028360602,7.7,33.0,18.5,15.7,21.0,7.7,21.6,5540.3,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000596,1,pt,pt_base_fare_adult_octopus_distance_proxy,18.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_osm:10687418320:37834,home_hk_collective_000596,work,home,59848.0,resident,fixed_worker,False,17040.250028360602,7.7,33.0,18.5,15.7,21.0,7.7,21.6,5540.3,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000597,0,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000597,work_poi_igeocom:21247117,home,work,30318.0,resident,fixed_worker,False,20124.08287100235,7.7,36.7,18.8,25.0,22.1,7.7,21.6,8624.1,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000597,1,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:21247117,home_hk_collective_000597,work,home,76586.0,resident,fixed_worker,False,20124.08287100235,7.7,36.7,18.8,25.0,22.1,7.7,21.6,8624.1,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000598,0,pt,pt_base_fare_adult_octopus_distance_proxy,24.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000598,work_poi_osm:4864502681:23178,home,work,29359.0,resident,fixed_worker,False,24877.5209402059,7.7,50.0,23.8,28.6,24.5,7.7,50.0,13377.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000598,1,pt,pt_base_fare_adult_octopus_distance_proxy,24.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_osm:4864502681:23178,home_hk_collective_000598,work,home,58667.0,resident,fixed_worker,False,24877.5209402059,7.7,50.0,23.8,28.6,24.5,7.7,50.0,13377.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000600,0,pt,pt_base_fare_adult_octopus_distance_proxy,17.2,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000600,resident_medical_osm_missing_56509,home,medical,32169.0,resident,home_only,True,16644.792907103245,7.7,80.0,17.2,15.7,19.7,7.7,45.0,5144.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000600,1,pt,pt_base_fare_adult_octopus_distance_proxy,17.2,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_medical_osm_missing_56509,home_hk_collective_000600,medical,home,39969.0,resident,home_only,True,16644.792907103245,7.7,80.0,17.2,15.7,19.7,7.7,45.0,5144.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000601,0,pt,pt_base_fare_adult_octopus_distance_proxy,23.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000601,work_poi_osm:missing:69191,home,work,26711.0,resident,fixed_worker,False,23986.925122190554,7.7,50.0,23.8,28.5,22.5,7.7,50.0,12486.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000601,1,pt,pt_base_fare_adult_octopus_distance_proxy,23.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_osm:missing:69191,home_hk_collective_000601,work,home,62787.0,resident,fixed_worker,False,23986.925122190554,7.7,50.0,23.8,28.5,22.5,7.7,50.0,12486.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000603,0,pt,pt_base_fare_adult_octopus_distance_proxy,23.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000603,resident_shopping_osm_4864524175_23196,home,shopping,45701.0,resident,home_only,True,23663.8269045944,7.7,50.0,23.8,28.5,22.5,7.7,50.0,12163.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000603,1,pt,pt_base_fare_adult_octopus_distance_proxy,23.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_shopping_osm_4864524175_23196,home_hk_collective_000603,shopping,home,52601.0,resident,home_only,True,23663.8269045944,7.7,50.0,23.8,28.5,22.5,7.7,50.0,12163.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000606,0,pt,pt_base_fare_adult_octopus_distance_proxy,18.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000606,work_mobile_poi_osm:3212348221:11638,home,work_mobile,25502.0,resident,work_mobile,False,17492.177778618967,7.7,33.0,18.5,15.7,21.0,7.7,21.6,5992.2,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000606,1,pt,pt_base_fare_adult_octopus_distance_proxy,18.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_mobile_poi_osm:3212348221:11638,home_hk_collective_000606,work_mobile,home,50841.0,resident,work_mobile,False,17492.177778618967,7.7,33.0,18.5,15.7,21.0,7.7,21.6,5992.2,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000607,0,pt,pt_base_fare_adult_octopus_distance_proxy,7.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000607,work_poi_igeocom:531147,home,work,32551.0,resident,fixed_worker,False,2142.222313543274,4.9,45.0,7.5,8.0,5.9,5.4,20.0,357.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000607,1,pt,pt_base_fare_adult_octopus_distance_proxy,7.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:531147,home_hk_collective_000607,work,home,59960.0,resident,fixed_worker,False,2142.222313543274,4.9,45.0,7.5,8.0,5.9,5.4,20.0,357.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000611,0,pt,pt_base_fare_adult_octopus_distance_proxy,15.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000611,work_mobile_poi_osm:7892787534:32171,home,work_mobile,27950.0,resident,work_mobile,False,12589.0734307243,7.7,31.9,12.7,15.9,15.8,7.7,31.9,1089.1,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000611,1,pt,pt_base_fare_adult_octopus_distance_proxy,15.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_mobile_poi_osm:7892787534:32171,home_hk_collective_000611,work_mobile,home,61287.0,resident,work_mobile,False,12589.0734307243,7.7,31.9,12.7,15.9,15.8,7.7,31.9,1089.1,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000612,0,pt,pt_base_fare_adult_octopus_distance_proxy,12.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000612,work_mobile_poi_igeocom:537612,home,work_mobile,30646.0,resident,work_mobile,False,8301.113151803185,6.5,65.0,12.1,13.8,11.1,6.5,20.0,198.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000612,1,pt,pt_base_fare_adult_octopus_distance_proxy,12.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_mobile_poi_igeocom:537612,home_hk_collective_000612,work_mobile,home,60834.0,resident,work_mobile,False,8301.113151803185,6.5,65.0,12.1,13.8,11.1,6.5,20.0,198.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000617,0,pt,pt_base_fare_adult_octopus_distance_proxy,24.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000617,work_grid_1499,home,work,30337.0,resident,fixed_worker,False,33772.919038660366,7.7,50.0,24.8,28.6,24.3,7.7,50.0,22272.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000617,1,pt,pt_base_fare_adult_octopus_distance_proxy,24.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_grid_1499,home_hk_collective_000617,work,home,65412.0,resident,fixed_worker,False,33772.919038660366,7.7,50.0,24.8,28.6,24.3,7.7,50.0,22272.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000619,0,pt,pt_base_fare_adult_octopus_distance_proxy,17.9,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000619,education_tertiary_poi_igeocom:545971,home,education_tertiary,26844.0,resident,tertiary_student,False,18442.9544178456,7.7,34.6,17.9,15.7,21.2,7.7,21.6,6943.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000619,1,pt,pt_base_fare_adult_octopus_distance_proxy,17.9,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,education_tertiary_poi_igeocom:545971,home_hk_collective_000619,education_tertiary,home,51798.0,resident,tertiary_student,False,18442.9544178456,7.7,34.6,17.9,15.7,21.2,7.7,21.6,6943.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000621,0,pt,pt_base_fare_adult_octopus_distance_proxy,15.9,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000621,work_poi_osm:12845464001:45745,home,work,32622.0,resident,fixed_worker,False,14650.74956279196,7.7,55.8,14.3,19.1,15.9,7.7,55.8,3150.7,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000621,1,pt,pt_base_fare_adult_octopus_distance_proxy,15.9,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_osm:12845464001:45745,home_hk_collective_000621,work,home,64457.0,resident,fixed_worker,False,14650.74956279196,7.7,55.8,14.3,19.1,15.9,7.7,55.8,3150.7,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000622,0,pt,pt_base_fare_adult_octopus_distance_proxy,15.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000622,work_mobile_poi_osm:missing:64820,home,work_mobile,30503.0,resident,work_mobile,False,12290.008506145463,7.7,31.9,12.7,15.9,15.8,7.7,31.9,790.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000622,1,pt,pt_base_fare_adult_octopus_distance_proxy,15.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_mobile_poi_osm:missing:64820,home_hk_collective_000622,work_mobile,home,60503.0,resident,work_mobile,False,12290.008506145463,7.7,31.9,12.7,15.9,15.8,7.7,31.9,790.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
