person_id,leg_sequence,mode,cost_component,cost_hkd,cost_source,cost_effective_date,cost_quality,mapping_status,unresolved_reason,required_missing_fields,population_group,role,origin_type,destination_type,origin_facility_id,destination_facility_id,departure_time_s,is_discretionary,serialized_leg_mode,serialized_route_type,serialized_route_attribute_names,serialized_route_has_text,serialized_start_link_id,serialized_end_link_id,serialized_route_distance_m,serialized_route_travel_time,actual_transport_mode,actual_line_id,actual_route_id,actual_direction,boarding_stop_id,alighting_stop_id,transfer_chain,source_record_id,fare_scope,transfer_concession_hkd,transfer_concession_status,transfer_concession_source,fare_passenger_type,fare_payment_medium,estimation_method
hk_collective_000577,4,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,personal_business,home,resident_personal_business_osm_4847919143_19819,home_hk_collective_000577,82692.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_102748_0_f,road_95693_0_f,34370.163,00:58:15,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000578,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000578,work_poi_igeocom:549106,20142.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95693_0_f,road_96493_0_f,9611.709,00:17:07,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000578,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_poi_igeocom:549106,home_hk_collective_000578,52649.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_96493_0_f,road_95693_0_f,8557.892000000003,00:16:49,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000578,2,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,shopping,home_hk_collective_000578,resident_shopping_osm_missing_60393,63866.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95693_0_f,road_95659_0_f,4905.126000000001,00:10:19,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000578,3,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,shopping,dining,resident_shopping_osm_missing_60393,resident_dining_osm_5037090149_24293,70766.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95659_0_f,road_95406_0_f,812.2109999999999,00:01:55,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000578,4,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,dining,home,resident_dining_osm_5037090149_24293,home_hk_collective_000578,77366.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95406_0_f,road_95693_0_f,5490.548000000001,00:12:01,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000579,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,home_only,home,dining,home_hk_collective_000579,resident_dining_osm_9409054818_34438,43840.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95693_0_f,road_104200_0_f,31322.013000000003,00:51:52,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000579,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,home_only,dining,shopping,resident_dining_osm_9409054818_34438,resident_shopping_igeocom_539534,50440.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_104200_0_f,road_106612_0_f,5276.274000000001,00:12:01,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000579,2,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,home_only,shopping,home,resident_shopping_igeocom_539534,home_hk_collective_000579,57340.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_106612_0_f,road_95693_0_f,29660.956,00:49:59,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000582,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,home_only,home,shopping,home_hk_collective_000582,resident_shopping_igeocom_21127604,44898.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_94258_0_f,road_276846_0_f,2064.918,00:04:56,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000582,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,home_only,shopping,home,resident_shopping_igeocom_21127604,home_hk_collective_000582,51798.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_276846_0_f,road_94258_0_f,1781.7310000000004,00:04:16,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000583,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,home_only,home,shopping,home_hk_collective_000583,resident_shopping_igeocom_529949,50094.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95735_0_f,road_260425_0_f,32992.27900000002,00:56:25,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000583,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,home_only,shopping,home,resident_shopping_igeocom_529949,home_hk_collective_000583,56994.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_260425_0_f,road_95735_0_f,33517.757000000005,00:56:13,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000584,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000584,work_poi_igeocom:21247813,28920.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95694_0_f,road_60018_0_f,24151.702,00:42:58,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000584,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_poi_igeocom:21247813,home_hk_collective_000584,57483.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_60018_0_f,road_95694_0_f,23454.321,00:40:55,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000586,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000586,work_poi_osm:8417172779:33208,29566.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95260_0_f,road_3852_0_f,43343.264,01:10:56,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000586,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_poi_osm:8417172779:33208,home_hk_collective_000586,60322.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_3852_0_f,road_95260_0_f,43574.43200000002,01:11:21,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000588,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,usual_resident_border,home,border,home_hk_collective_000588,border_1,26240.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95693_0_f,road_260342_0_r,22168.381000000005,00:38:41,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000588,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,usual_resident_border,border,home,border_1,home_hk_collective_000588,67826.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_260342_0_r,road_95693_0_f,22441.771,00:39:43,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000589,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000589,work_poi_igeocom:563354,22780.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95735_0_f,road_4744_0_f,39335.904,01:10:01,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000589,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_poi_igeocom:563354,home_hk_collective_000589,53054.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_4744_0_f,road_95735_0_f,39125.06100000001,01:09:03,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000591,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,home_only,home,shopping,home_hk_collective_000591,resident_shopping_igeocom_558852,40360.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_94248_0_f,road_56911_0_f,22273.19000000001,00:39:26,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000591,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,home_only,shopping,home,resident_shopping_igeocom_558852,home_hk_collective_000591,47260.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_56911_0_f,road_94248_0_f,22192.603000000003,00:39:18,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000592,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000592,work_grid_1098,30138.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_94248_0_f,road_62982_0_r,29154.24500000001,00:54:50,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000592,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_grid_1098,home_hk_collective_000592,58664.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_62982_0_r,road_94248_0_f,31577.85100000001,00:52:06,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000593,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,usual_resident_border,home,border,home_hk_collective_000593,border_2,25283.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95778_0_f,road_112015_0_f,16818.642000000003,00:30:51,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000593,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,usual_resident_border,border,home,border_2,home_hk_collective_000593,79061.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_112015_0_f,road_95778_0_f,16657.296000000002,00:30:41,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000594,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000594,work_poi_igeocom:21203365,22820.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95657_0_f,road_164232_0_f,31457.798000000013,00:56:40,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000594,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_poi_igeocom:21203365,home_hk_collective_000594,53182.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_164232_0_f,road_95657_0_f,31268.509000000005,00:55:43,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000595,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000595,work_poi_igeocom:540498,28826.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_94248_0_f,road_4373_0_f,46747.44800000002,01:26:54,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000595,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_poi_igeocom:540498,home_hk_collective_000595,62563.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_4373_0_f,road_94248_0_f,46029.938,01:25:02,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000596,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000596,work_poi_osm:10687418320:37834,28723.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_97037_0_f,road_59110_0_f,23290.66999999999,00:41:11,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000596,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_poi_osm:10687418320:37834,home_hk_collective_000596,59848.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_59110_0_f,road_97037_0_f,24693.955,00:45:31,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000597,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000597,work_poi_igeocom:21247117,30318.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95004_0_f,road_7963_0_f,31242.653000000017,01:00:10,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000597,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_poi_igeocom:21247117,home_hk_collective_000597,76586.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_7963_0_f,road_95004_0_f,30859.244999999988,00:59:27,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000598,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000598,work_poi_osm:4864502681:23178,29359.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_94258_0_f,road_102280_0_f,33139.99500000001,00:56:29,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000598,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_poi_osm:4864502681:23178,home_hk_collective_000598,58667.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_102280_0_f,road_94258_0_f,32788.898,00:55:32,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000600,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,home_only,home,medical,home_hk_collective_000600,resident_medical_osm_missing_56509,32169.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95828_0_r,road_57888_0_r,27658.39400000002,00:43:47,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000600,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,home_only,medical,home,resident_medical_osm_missing_56509,home_hk_collective_000600,39969.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_57888_0_r,road_95828_0_r,27996.785000000003,00:45:21,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000601,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000601,work_poi_osm:missing:69191,26711.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_96984_0_f,road_103360_0_f,34244.29300000002,00:59:17,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000601,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_poi_osm:missing:69191,home_hk_collective_000601,62787.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_103360_0_f,road_96984_0_f,34711.274000000005,00:59:57,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000603,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,home_only,home,shopping,home_hk_collective_000603,resident_shopping_osm_4864524175_23196,45701.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_96997_0_f,road_105757_0_f,31147.992000000017,00:52:56,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000603,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,home_only,shopping,home,resident_shopping_osm_4864524175_23196,home_hk_collective_000603,52601.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_105757_0_f,road_96997_0_f,31392.141,00:53:10,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000606,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,home,work_mobile,home_hk_collective_000606,work_mobile_poi_osm:3212348221:11638,25502.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_95053_0_f,road_56782_0_f,33271.15100000001,00:57:45,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
