person_id,unrouted_leg_sequence,main_trip_index,mapped_routed_raw_leg_sequence,origin_activity_type,destination_activity_type,mode_before,mode_after,route_distance_m,actual_travel_time_s,route_attributes_hash_before,route_attributes_hash_after,route_text_hash_before,route_text_hash_after,taxi_type,classification_source,fare_baseline_hkd,fare_attribute_written_hkd,attribute_match,conversion_status
hk_visitor_000125,0,0,0,border,primary_activity,ride,taxi,48527.53799999999,2462.0,2f090017bb00e8ce1d198589cf17f0bc9c5555423ccd2876ba019593832b4dce,2f090017bb00e8ce1d198589cf17f0bc9c5555423ccd2876ba019593832b4dce,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,379.7,379.7,True,converted_validated
hk_visitor_000125,1,1,1,primary_activity,secondary_activity,ride,taxi,2609.139,187.0,2db8dfd02381adc66c734f9bdbb908974715796b888c07761a65161add96652c,2db8dfd02381adc66c734f9bdbb908974715796b888c07761a65161add96652c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,37.4,37.4,True,converted_validated
hk_visitor_000125,2,2,2,secondary_activity,border,ride,taxi,6817.8679999999995,474.0,6e3e8db311a0f7ac2860f0de7044eda1408a25b19d3d65d584b63086c39b4026,6e3e8db311a0f7ac2860f0de7044eda1408a25b19d3d65d584b63086c39b4026,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,81.5,81.5,True,converted_validated
hk_visitor_000129,0,0,0,border,primary_activity,ride,taxi,9712.783000000005,668.0,bd220c5f3161fe573222f6d8a33821417867b104feabb4c264f8bf9babc0d5a7,bd220c5f3161fe573222f6d8a33821417867b104feabb4c264f8bf9babc0d5a7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,108.1,108.1,True,converted_validated
hk_visitor_000129,1,1,1,primary_activity,border,ride,taxi,8966.032999999998,625.0,9432ad7e8283cac0b8579d57c7136850f652d40b033982c864d5de18b64af7b8,9432ad7e8283cac0b8579d57c7136850f652d40b033982c864d5de18b64af7b8,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,102.5,102.5,True,converted_validated
hk_visitor_000131,0,0,0,accommodation,primary_activity,ride,taxi,12516.775000000001,669.0,ee6fda307521b5302a7aebdae29a0152de8ccc9a682ad4440a992d3e2637f7fc,ee6fda307521b5302a7aebdae29a0152de8ccc9a682ad4440a992d3e2637f7fc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,127.7,127.7,True,converted_validated
hk_visitor_000131,1,1,1,primary_activity,secondary_activity,ride,taxi,1936.7770000000003,139.0,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000131,2,2,2,secondary_activity,accommodation,ride,taxi,10869.799,539.0,1c2aeca693b685b811c9fc98b67deb1eca06165cec76a82cf4f2ad5cab86171a,1c2aeca693b685b811c9fc98b67deb1eca06165cec76a82cf4f2ad5cab86171a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,116.5,116.5,True,converted_validated
hk_visitor_000132,0,0,0,accommodation,primary_activity,ride,taxi,6692.281000000003,436.0,1d94b4db1b2ae822184bb9913e1b9fa35372264752bafe7639c159e908393eec,1d94b4db1b2ae822184bb9913e1b9fa35372264752bafe7639c159e908393eec,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,79.4,79.4,True,converted_validated
hk_visitor_000132,1,1,1,primary_activity,secondary_activity,ride,taxi,1290.195,92.0,e88cfb38bd099ae61703ec63b20c5b80fd61d15d69ea8f2e15382680d866a6ef,e88cfb38bd099ae61703ec63b20c5b80fd61d15d69ea8f2e15382680d866a6ef,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000132,2,2,2,secondary_activity,accommodation,ride,taxi,5722.006,376.0,c1de8cd91b48eafad94268fbcf8eb675b111807a0b2ebb18c943bbd867a07d8f,c1de8cd91b48eafad94268fbcf8eb675b111807a0b2ebb18c943bbd867a07d8f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,68.9,68.9,True,converted_validated
hk_visitor_000133,0,0,0,border,primary_activity,ride,taxi,45674.636,2303.0,8c6355c8a6ea56a64f26ad91d157be24ec663e32ed9c9d6f97ea6c8913486e02,8c6355c8a6ea56a64f26ad91d157be24ec663e32ed9c9d6f97ea6c8913486e02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,360.1,360.1,True,converted_validated
hk_visitor_000133,1,1,1,primary_activity,border,ride,taxi,10397.676999999994,695.0,665bf3b9e810153f5a72a51b8d3867a3cd1aa8c88c1cf0da88d973b7b4a0d986,665bf3b9e810153f5a72a51b8d3867a3cd1aa8c88c1cf0da88d973b7b4a0d986,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,112.3,112.3,True,converted_validated
hk_visitor_000136,0,0,0,border,primary_activity,ride,taxi,28240.031999999992,1263.0,4859023513c6377b681611c6cb91267ce7983656f63aaba17a7aa9c1b2de41cc,4859023513c6377b681611c6cb91267ce7983656f63aaba17a7aa9c1b2de41cc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,new_territories_taxi,visitor_tcs_proxy_unspecified_ride,225.3,225.3,True,converted_validated
hk_visitor_000136,1,1,1,primary_activity,border,ride,taxi,29130.778,1329.0,1f9b65f45a2ce0c6cdb7b80c8e20cfe4624f90e23d4632b1804eb8ff6985b240,1f9b65f45a2ce0c6cdb7b80c8e20cfe4624f90e23d4632b1804eb8ff6985b240,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,new_territories_taxi,visitor_tcs_proxy_unspecified_ride,230.9,230.9,True,converted_validated
hk_visitor_000137,0,0,0,accommodation,primary_activity,ride,taxi,1764.9629999999997,126.0,90bd82fc4a531453a84b7a944ea568acb656a06b8978fadc9bbd6ea2a22e502e,90bd82fc4a531453a84b7a944ea568acb656a06b8978fadc9bbd6ea2a22e502e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000137,1,1,1,primary_activity,secondary_activity,ride,taxi,6099.438,403.0,80d958dc562e2e548ac08dea771ac6d0c6f2ad40f1f729ea8d6ea571438ba05c,80d958dc562e2e548ac08dea771ac6d0c6f2ad40f1f729ea8d6ea571438ba05c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,73.1,73.1,True,converted_validated
hk_visitor_000137,2,2,2,secondary_activity,accommodation,ride,taxi,5693.280999999999,395.0,8bd8a7d329d09d6f546dee61784fd1a9fee14a667abba51ec9ee89879b0685ae,8bd8a7d329d09d6f546dee61784fd1a9fee14a667abba51ec9ee89879b0685ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,68.9,68.9,True,converted_validated
hk_visitor_000145,0,0,0,accommodation,primary_activity,ride,taxi,9943.282000000003,581.0,7c314b715c295d4964827d8913e7c2ab7cd213b1c45ce82bec251d71fc345659,7c314b715c295d4964827d8913e7c2ab7cd213b1c45ce82bec251d71fc345659,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,109.5,109.5,True,converted_validated
hk_visitor_000145,1,1,1,primary_activity,secondary_activity,ride,taxi,1182.487,84.0,b123a5496550bc4aab21b986cad90bf2aacfd77fee92f3d191377d1503002c59,b123a5496550bc4aab21b986cad90bf2aacfd77fee92f3d191377d1503002c59,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000145,2,2,2,secondary_activity,accommodation,ride,taxi,10473.590000000004,615.0,1413f50375a6e4d8f326bef7f07bd6902b4ef28a630b404676cd0ef4abea46d7,1413f50375a6e4d8f326bef7f07bd6902b4ef28a630b404676cd0ef4abea46d7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,113.7,113.7,True,converted_validated
hk_visitor_000146,0,0,0,accommodation,primary_activity,ride,taxi,8387.437999999998,560.0,1b1adf9e3a19f2c3cac62517fc2dd0d6f042207b7fd4d8c266577f96b883a0f4,1b1adf9e3a19f2c3cac62517fc2dd0d6f042207b7fd4d8c266577f96b883a0f4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,96.2,96.2,True,converted_validated
hk_visitor_000146,1,1,1,primary_activity,border,ride,taxi,2380.7540000000004,171.0,8195c3e20f78510e4e1d463b380f25ab0c8dd9758ab6a5b6f54a19409b7ad1cc,8195c3e20f78510e4e1d463b380f25ab0c8dd9758ab6a5b6f54a19409b7ad1cc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,33.2,33.2,True,converted_validated
hk_visitor_000147,0,0,0,accommodation,primary_activity,ride,taxi,1789.5759999999998,128.0,34e6ee290e9f5fe1765f366aa9a6b8b8fb864bfc2a0c918534cd8520d945bbde,34e6ee290e9f5fe1765f366aa9a6b8b8fb864bfc2a0c918534cd8520d945bbde,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000147,1,1,1,primary_activity,border,ride,taxi,7192.0809999999965,416.0,55e9e98575dde55827f97d39124c5e543f3f24cbc2484bdf74f1902775354ca7,55e9e98575dde55827f97d39124c5e543f3f24cbc2484bdf74f1902775354ca7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,83.6,83.6,True,converted_validated
hk_visitor_000157,0,0,0,accommodation,primary_activity,ride,taxi,3110.6940000000004,208.0,6b41d5ece342db9900d30d3239fd5acd61a68f96203a78ef67c84625066df235,6b41d5ece342db9900d30d3239fd5acd61a68f96203a78ef67c84625066df235,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,41.6,41.6,True,converted_validated
hk_visitor_000157,1,1,1,primary_activity,border,ride,taxi,31988.15499999999,1499.0,8c272d499638ee4e56a2fe7d73bf2241ceb245668d3204221a486ff8f52b4a31,8c272d499638ee4e56a2fe7d73bf2241ceb245668d3204221a486ff8f52b4a31,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,263.5,263.5,True,converted_validated
hk_visitor_000158,0,0,0,accommodation,primary_activity,ride,taxi,2933.964,210.0,32466ab398b99e704e4cf886ee6c03828aeab7aad89e7e291b4eea7606a54f19,32466ab398b99e704e4cf886ee6c03828aeab7aad89e7e291b4eea7606a54f19,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,39.5,39.5,True,converted_validated
hk_visitor_000158,1,1,1,primary_activity,secondary_activity,ride,taxi,1182.487,84.0,b123a5496550bc4aab21b986cad90bf2aacfd77fee92f3d191377d1503002c59,b123a5496550bc4aab21b986cad90bf2aacfd77fee92f3d191377d1503002c59,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000158,2,2,2,secondary_activity,accommodation,ride,taxi,3995.8739999999993,287.0,48336dd2a612a6ced04b21af7a8bb353cf2517abb5ed32688187750649ced2a2,48336dd2a612a6ced04b21af7a8bb353cf2517abb5ed32688187750649ced2a2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,50.0,50.0,True,converted_validated
hk_visitor_000162,0,0,0,accommodation,primary_activity,ride,taxi,9810.538,573.0,7373bd22408ac71f5265cefa736cbbdeafd8fcf4e24c5dae2202a6e5b6edbc0a,7373bd22408ac71f5265cefa736cbbdeafd8fcf4e24c5dae2202a6e5b6edbc0a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,109.5,109.5,True,converted_validated
hk_visitor_000162,1,1,1,primary_activity,border,ride,taxi,1370.971,101.0,da0b0988f7053ed7648b2ce7a51f90dad47178079b4f94f6f9429ec9023a6283,da0b0988f7053ed7648b2ce7a51f90dad47178079b4f94f6f9429ec9023a6283,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000163,0,0,0,accommodation,primary_activity,ride,taxi,8574.251,544.0,4e19a417ec798f7a85abd7b85e679614123b570eff4a899fb78f42e54c2be17a,4e19a417ec798f7a85abd7b85e679614123b570eff4a899fb78f42e54c2be17a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,98.3,98.3,True,converted_validated
hk_visitor_000163,1,1,1,primary_activity,secondary_activity,ride,taxi,1936.7770000000003,139.0,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000163,2,2,2,secondary_activity,accommodation,ride,taxi,8763.047,545.0,d00ecf3d75a6bd61807decd95c5f4890d7592b49d48378d4f9fad96e4f81f32c,d00ecf3d75a6bd61807decd95c5f4890d7592b49d48378d4f9fad96e4f81f32c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,100.4,100.4,True,converted_validated
hk_visitor_000168,0,0,0,accommodation,primary_activity,ride,taxi,2073.9680000000003,151.0,2f779defad418f744f5e039e619024aa51a3f8d91ce6b1f1f97e251bc5b0eb5b,2f779defad418f744f5e039e619024aa51a3f8d91ce6b1f1f97e251bc5b0eb5b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,31.1,31.1,True,converted_validated
hk_visitor_000168,1,1,1,primary_activity,secondary_activity,ride,taxi,1290.195,92.0,e88cfb38bd099ae61703ec63b20c5b80fd61d15d69ea8f2e15382680d866a6ef,e88cfb38bd099ae61703ec63b20c5b80fd61d15d69ea8f2e15382680d866a6ef,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000168,2,2,2,secondary_activity,accommodation,ride,taxi,3164.944,233.0,90531539d1312f793f81fd98a8c4ac7717f2a542536cebe9efa86954da4811f0,90531539d1312f793f81fd98a8c4ac7717f2a542536cebe9efa86954da4811f0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,41.6,41.6,True,converted_validated
hk_visitor_000169,0,0,0,accommodation,primary_activity,ride,taxi,3948.369,253.0,fbfafc627065f14aafcba9284a596fb4b93ff29f7f44c2a2be76f4031d7fa78c,fbfafc627065f14aafcba9284a596fb4b93ff29f7f44c2a2be76f4031d7fa78c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,50.0,50.0,True,converted_validated
hk_visitor_000169,1,1,1,primary_activity,border,ride,taxi,2380.7540000000004,171.0,8195c3e20f78510e4e1d463b380f25ab0c8dd9758ab6a5b6f54a19409b7ad1cc,8195c3e20f78510e4e1d463b380f25ab0c8dd9758ab6a5b6f54a19409b7ad1cc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,33.2,33.2,True,converted_validated
hk_visitor_000173,0,0,0,accommodation,primary_activity,ride,taxi,11237.411999999998,715.0,f5b3981415ddd410b7440bfeff4e8bb151d45f0f5143469bd57ed7a5c24ab457,f5b3981415ddd410b7440bfeff4e8bb151d45f0f5143469bd57ed7a5c24ab457,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,119.3,119.3,True,converted_validated
hk_visitor_000173,1,1,1,primary_activity,secondary_activity,ride,taxi,1936.7770000000003,139.0,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,af6d4d744502b724b1771589c835c026b832b19b77d0c98bbbfb71eccc8e3e99,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000173,2,2,2,secondary_activity,accommodation,ride,taxi,11945.466000000004,772.0,923ab397c9263fe9d7c6d59450c4de3e79ca5b78b3c1fd814f7b357e1aa7b5ad,923ab397c9263fe9d7c6d59450c4de3e79ca5b78b3c1fd814f7b357e1aa7b5ad,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,123.5,123.5,True,converted_validated
hk_visitor_000174,0,0,0,accommodation,primary_activity,ride,taxi,13224.261000000002,775.0,53e9f001094514d9147bf8e8c847c998cb379bf17fca81fd1897ff847a552744,53e9f001094514d9147bf8e8c847c998cb379bf17fca81fd1897ff847a552744,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,133.3,133.3,True,converted_validated
hk_visitor_000174,1,1,1,primary_activity,secondary_activity,ride,taxi,3875.3980000000015,278.0,1e329c86a894a53b41c1680086a7a17919714e1d8874f906eb0b1af3639b6bc9,1e329c86a894a53b41c1680086a7a17919714e1d8874f906eb0b1af3639b6bc9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,50.0,50.0,True,converted_validated
hk_visitor_000174,2,2,2,secondary_activity,accommodation,ride,taxi,14820.555000000004,866.0,599b57e2797c8d9a155c667bb1ed2b61bbb6f79bfde4ddfb874f1d0f593aa37a,599b57e2797c8d9a155c667bb1ed2b61bbb6f79bfde4ddfb874f1d0f593aa37a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,144.5,144.5,True,converted_validated
hk_visitor_000175,0,0,0,accommodation,primary_activity,ride,taxi,5327.539,343.0,61f8cc314cc2e8890321c9815c4d871e6557f199a4e10beba6b7937dceafeab2,61f8cc314cc2e8890321c9815c4d871e6557f199a4e10beba6b7937dceafeab2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,64.7,64.7,True,converted_validated
hk_visitor_000175,1,1,1,primary_activity,border,ride,taxi,2380.7540000000004,171.0,8195c3e20f78510e4e1d463b380f25ab0c8dd9758ab6a5b6f54a19409b7ad1cc,8195c3e20f78510e4e1d463b380f25ab0c8dd9758ab6a5b6f54a19409b7ad1cc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,33.2,33.2,True,converted_validated
hk_visitor_000180,0,0,0,accommodation,primary_activity,ride,taxi,48299.551999999996,2793.0,3e524eda962954f7459f84453c77274c8c10471c191bfc0fb3658de6b16d8801,3e524eda962954f7459f84453c77274c8c10471c191bfc0fb3658de6b16d8801,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,378.3,378.3,True,converted_validated
hk_visitor_000180,1,1,1,primary_activity,secondary_activity,ride,taxi,1877.0829999999999,134.0,1d22a4971e38a0e7bbadd01ce13fe07053b9508c1dac677e6b749f19df5c205a,1d22a4971e38a0e7bbadd01ce13fe07053b9508c1dac677e6b749f19df5c205a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,29.0,29.0,True,converted_validated
hk_visitor_000180,2,2,2,secondary_activity,accommodation,ride,taxi,49271.98600000002,2887.0,f59522d337be0d1c2cd642c49aa3503f5f86cb80a5fd4d99840e2e05aa653d41,f59522d337be0d1c2cd642c49aa3503f5f86cb80a5fd4d99840e2e05aa653d41,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,visitor_tcs_proxy_unspecified_ride,385.3,385.3,True,converted_validated
hk_visitor_000184,0,0,0,accommodation,primary_activity,ride,taxi,3078.089,221.0,35476e330c950723e98617fc7ad280b99774a18bcfb539f716fff3a82fd9027d,35476e330c950723e98617fc7ad280b99774a18bcfb539f716fff3a82fd9027d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,41.6,41.6,True,converted_validated
hk_visitor_000184,1,1,1,primary_activity,secondary_activity,ride,taxi,6439.278000000002,429.0,18a4cc22c2903f2bc9fbe8300efb1894a0671729cea459e89ea0984ccbc67698,18a4cc22c2903f2bc9fbe8300efb1894a0671729cea459e89ea0984ccbc67698,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,visitor_tcs_proxy_unspecified_ride,77.3,77.3,True,converted_validated
