person_id,household_id,role,leg_index,mode,assigned_vehicle_id,route_vehicle_id,departure_time_s,travel_time_s,origin_type,origin_facility_id,origin_x,origin_y,destination_type,destination_facility_id,destination_x,destination_y,route_distance_m,arrival_time_s,real_driver_person_count,real_driver_leg_count,direct_candidate_count,detour_candidate_count,candidate_status,best_driver_person_id,best_driver_leg_index,best_vehicle_id,best_departure_delta_s,best_arrival_delta_s,best_origin_gap_m,best_destination_gap_m,best_detour_added_distance_m,best_detour_ratio,allocation_source,household_private_vehicle_count,student_stage,age,sex,relationship_role,is_designated_driver
hk_person_05828556,hk_hh_2152911,day_school_student,0,car_passenger,,,28407.0,464.0,home,home_hk_hh_2152911,205205.444,2485083.044,school_kindergarten,school_2108,204316.432,2490695.753,8852.666,28871.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,kindergarten,4,F,child,False
hk_person_05828556,hk_hh_2152911,day_school_student,1,car_passenger,,,44064.0,459.0,school_kindergarten,school_2108,204316.432,2490695.753,home,home_hk_hh_2152911,205205.444,2485083.044,8824.553000000004,44523.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,kindergarten,4,F,child,False
hk_person_05831286,hk_hh_2153909,day_school_student,0,car_passenger,,,25284.0,770.0,home,home_hk_hh_2153909,205212.499,2485452.346,school_secondary,school_619,215276.368,2482322.864,16635.611000000004,26054.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,16,F,child,False
hk_person_05831286,hk_hh_2153909,day_school_student,1,car_passenger,,,59579.0,738.0,school_secondary,school_619,215276.368,2482322.864,home,home_hk_hh_2153909,205212.499,2485452.346,16311.063,60317.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,16,F,child,False
hk_person_05840266,hk_hh_2157126,day_school_student,0,car_passenger,,,23854.0,1370.0,home,home_hk_hh_2157126,203299.605,2484195.961,school_primary,school_3420,207398.407,2473282.399,25055.533000000007,25224.0,2,6,1,1,existing_car_leg_direct,hk_person_05840267,1,hk_vehicle_0421651,566.0,670.0,363.3784874922982,21.254078503409048,10.635857998362553,1.0009381541185025,student_original_private_vehicle_retained,2,primary,8,F,child,False
hk_person_05840266,hk_hh_2157126,day_school_student,1,car_passenger,,,57294.0,1467.0,school_primary,school_3420,207398.407,2473282.399,home,home_hk_hh_2157126,203299.605,2484195.961,29028.439999999995,58761.0,2,6,1,1,existing_car_leg_direct,hk_person_05840267,10,hk_vehicle_0421651,33.0,38.0,21.254078503409048,363.3784874922982,694.6253591159548,1.0612706226024464,student_original_private_vehicle_retained,2,primary,8,F,child,False
hk_person_05856047,hk_hh_2162567,day_school_student,0,car_passenger,,,26572.0,924.0,home,home_hk_hh_2162567,207788.822,2485495.696,school_secondary,school_597,213147.802,2472199.858,18572.034999999996,27496.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,2,secondary,16,M,child,False
hk_person_05856047,hk_hh_2162567,day_school_student,1,car_passenger,,,56853.0,1003.0,school_secondary,school_597,213147.802,2472199.858,home,home_hk_hh_2162567,207788.822,2485495.696,19550.943999999996,57856.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,2,secondary,16,M,child,False
hk_person_05860057,hk_hh_2163978,fixed_worker,0,car_passenger,hk_vehicle_0422956,,27796.0,1072.0,home,home_hk_hh_2163978,207792.319,2485680.345,work,work_poi_igeocom:553154,209935.614,2471484.1,22850.39900000001,28868.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,adult_retained_private_car_passenger_van,1,,53,F,reference_person,True
hk_person_05860057,hk_hh_2163978,fixed_worker,1,car_passenger,hk_vehicle_0422956,,57781.0,1078.0,work,work_poi_igeocom:553154,209935.614,2471484.1,home,home_hk_hh_2163978,207792.319,2485680.345,20821.682999999994,58859.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,adult_retained_private_car_passenger_van,1,,53,F,reference_person,True
hk_person_05871080,hk_hh_2167918,day_school_student,0,car_passenger,,,29391.0,166.0,home,home_hk_hh_2167918,207795.816,2485864.993,school_kindergarten,school_2648,208487.522,2484641.375,2329.6649999999995,29557.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,3,F,child,False
hk_person_05871080,hk_hh_2167918,day_school_student,1,car_passenger,,,43328.0,141.0,school_kindergarten,school_2648,208487.522,2484641.375,home,home_hk_hh_2167918,207795.816,2485864.993,1976.1240000000003,43469.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,3,F,child,False
hk_person_05871081,hk_hh_2167918,day_school_student,0,car_passenger,,,27644.0,281.0,home,home_hk_hh_2167918,207795.816,2485864.993,school_primary,school_1163,207084.323,2486977.724,4393.754000000001,27925.0,1,4,1,1,existing_car_leg_direct,hk_person_05871079,1,hk_vehicle_0423549,60.0,95.0,38.553236738699134,301.69156555156394,408.97041737806785,1.3446080831583984,student_original_private_vehicle_retained,1,primary,10,F,child,False
hk_person_05871081,hk_hh_2167918,day_school_student,1,car_passenger,,,55929.0,209.0,school_primary,school_1163,207084.323,2486977.724,home,home_hk_hh_2167918,207795.816,2485864.993,2926.54,56138.0,1,4,1,1,existing_car_leg_direct,hk_person_05871079,10,hk_vehicle_0423549,470.0,501.0,301.69156555156394,38.553236738699134,58.38761165726282,1.0491987735015216,student_original_private_vehicle_retained,1,primary,10,F,child,False
hk_person_05877277,hk_hh_2170182,day_school_student,0,car_passenger,,,28067.0,1108.0,home,home_hk_hh_2170182,207878.136,2485678.719,school_primary,school_3429,209107.467,2471768.179,21077.719000000005,29175.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,primary,9,F,child,False
hk_person_05877277,hk_hh_2170182,day_school_student,1,car_passenger,,,55545.0,1029.0,school_primary,school_3429,209107.467,2471768.179,home,home_hk_hh_2170182,207878.136,2485678.719,20703.632999999998,56574.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,primary,9,F,child,False
hk_person_05877529,hk_hh_2170279,day_school_student,0,car_passenger,,,30119.0,99.0,home,home_hk_hh_2170279,208564.669,2485665.735,school_secondary,school_578,209368.413,2485978.901,1523.4009999999998,30218.0,1,4,1,1,existing_car_leg_direct,hk_person_05877525,1,hk_vehicle_0424234,56.0,57.0,36.48282977903697,58.90889406417443,59.85578070283577,1.0723129773155966,student_original_private_vehicle_retained,1,secondary,17,F,child,False
hk_person_05877529,hk_hh_2170279,day_school_student,1,car_passenger,,,55664.0,77.0,school_secondary,school_578,209368.413,2485978.901,home,home_hk_hh_2170279,208564.669,2485665.735,1138.681,55741.0,1,4,1,1,existing_car_leg_direct,hk_person_05877525,10,hk_vehicle_0424234,91.0,102.0,58.90889406417443,36.48282977903697,69.3846431836397,1.0838249884919067,student_original_private_vehicle_retained,1,secondary,17,F,child,False
hk_person_05883444,hk_hh_2172460,day_school_student,0,car_passenger,,,29310.0,119.0,home,home_hk_hh_2172460,208487.577,2486128.976,school_secondary,school_490,209412.442,2485712.854,1830.6370000000002,29429.0,1,4,1,1,existing_car_leg_direct,hk_person_05883447,1,hk_vehicle_0424879,30.0,30.0,19.841715273283928,111.53042150003972,0.974926290870826,1.0008638266120111,student_original_private_vehicle_retained,1,secondary,14,F,child,False
hk_person_05883444,hk_hh_2172460,day_school_student,1,car_passenger,,,60448.0,121.0,school_secondary,school_490,209412.442,2485712.854,home,home_hk_hh_2172460,208487.577,2486128.976,1905.823,60569.0,1,4,1,1,existing_car_leg_direct,hk_person_05883447,10,hk_vehicle_0424879,173.0,217.0,111.53042150003972,19.841715273283928,15.664461853693183,1.0138793867175007,student_original_private_vehicle_retained,1,secondary,14,F,child,False
hk_person_05883810,hk_hh_2172591,day_school_student,0,car_passenger,,,28556.0,228.0,home,home_hk_hh_2172591,207191.599,2485691.734,school_secondary,school_1189,208167.883,2484568.327,3049.3459999999995,28784.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,F,child,False
hk_person_05883810,hk_hh_2172591,day_school_student,1,car_passenger,,,56252.0,257.0,school_secondary,school_1189,208167.883,2484568.327,home,home_hk_hh_2172591,207191.599,2485691.734,3589.526,56509.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,F,child,False
hk_person_05888517,hk_hh_2174281,day_school_student,0,car_passenger,,,27853.0,156.0,home,home_hk_hh_2174281,207221.397,2487261.253,school_primary,school_4,207704.617,2485739.107,3066.86,28009.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,2,primary,8,F,child,False
hk_person_05888517,hk_hh_2174281,day_school_student,1,car_passenger,,,56537.0,242.0,school_primary,school_4,207704.617,2485739.107,home,home_hk_hh_2174281,207221.397,2487261.253,3926.018,56779.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,2,primary,8,F,child,False
hk_person_05888845,hk_hh_2174378,day_school_student,0,car_passenger,,,27798.0,1139.0,home,home_hk_hh_2174378,207457.805,2486148.473,school_secondary,school_1012,205301.697,2472911.354,22609.00100000001,28937.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,F,child,False
hk_person_05888845,hk_hh_2174378,day_school_student,1,car_passenger,,,59898.0,1149.0,school_secondary,school_1012,205301.697,2472911.354,home,home_hk_hh_2174378,207457.805,2486148.473,22801.588999999993,61047.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,F,child,False
hk_person_05888846,hk_hh_2174378,day_school_student,0,car_passenger,,,27442.0,468.0,home,home_hk_hh_2174378,207457.805,2486148.473,school_secondary,school_710,205569.887,2489623.479,8630.011000000002,27910.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,12,F,child,False
hk_person_05888846,hk_hh_2174378,day_school_student,1,car_passenger,,,57143.0,398.0,school_secondary,school_710,205569.887,2489623.479,home,home_hk_hh_2174378,207457.805,2486148.473,7781.268999999999,57541.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,12,F,child,False
hk_person_05889512,hk_hh_2174583,day_school_student,0,car_passenger,,,25762.0,547.0,home,home_hk_hh_2174583,210291.395,2486187.346,school_secondary,school_625,214487.333,2482353.718,11387.543,26309.0,1,4,1,1,existing_car_leg_direct,hk_person_05889510,1,hk_vehicle_0425430,12.0,104.0,7.754621613760191,80.9824017030175,0.8443721044668564,1.0001463468733423,student_original_private_vehicle_retained,1,secondary,13,M,child,False
hk_person_05889512,hk_hh_2174583,day_school_student,1,car_passenger,,,56094.0,558.0,school_secondary,school_625,214487.333,2482353.718,home,home_hk_hh_2174583,210291.395,2486187.346,11915.644999999997,56652.0,1,4,1,1,existing_car_leg_direct,hk_person_05889510,10,hk_vehicle_0425430,126.0,131.0,80.9824017030175,7.754621613760191,1.7574135650165772,1.0003045955438945,student_original_private_vehicle_retained,1,secondary,13,M,child,False
hk_person_05890003,hk_hh_2174725,day_school_student,0,car_passenger,,,27146.0,126.0,home,home_hk_hh_2174725,209345.714,2486112.781,school_kindergarten,school_1370,207999.482,2485527.123,1826.371,27272.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,5,F,child,False
hk_person_05890003,hk_hh_2174725,day_school_student,1,car_passenger,,,45858.0,152.0,school_kindergarten,school_1370,207999.482,2485527.123,home,home_hk_hh_2174725,209345.714,2486112.781,2513.146,46010.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,5,F,child,False
hk_person_05890396,hk_hh_2174840,day_school_student,0,car_passenger,,,23400.0,757.0,home,home_hk_hh_2174840,209261.641,2486206.722,school_secondary,school_1051,210478.794,2478981.324,14532.966000000004,24157.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,14,F,child,False
hk_person_05890396,hk_hh_2174840,day_school_student,1,car_passenger,,,57916.0,775.0,school_secondary,school_1051,210478.794,2478981.324,home,home_hk_hh_2174840,209261.641,2486206.722,14952.428999999996,58691.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,14,F,child,False
hk_person_05891005,hk_hh_2175037,day_school_student,0,car_passenger,,,25733.0,48.0,home,home_hk_hh_2175037,208660.948,2486218.057,school_special,school_821,208981.36,2486789.852,682.421,25781.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,special,7,M,child,False
hk_person_05891005,hk_hh_2175037,day_school_student,1,car_passenger,,,57513.0,48.0,school_special,school_821,208981.36,2486789.852,home,home_hk_hh_2175037,208660.948,2486218.057,682.421,57561.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,special,7,M,child,False
hk_person_05896753,hk_hh_2176750,day_school_student,0,car_passenger,,,26095.0,130.0,home,home_hk_hh_2176750,207792.319,2485680.345,school_kindergarten,school_1571,208375.887,2485037.803,1698.128,26225.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,3,F,child,False
hk_person_05896753,hk_hh_2176750,day_school_student,1,car_passenger,,,45431.0,114.0,school_kindergarten,school_1571,208375.887,2485037.803,home,home_hk_hh_2176750,207792.319,2485680.345,1595.1649999999997,45545.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,3,F,child,False
hk_person_05899496,hk_hh_2177566,day_school_student,0,car_passenger,,,26499.0,66.0,home,home_hk_hh_2177566,207622.435,2485775.921,school_primary,school_122,208052.587,2485461.236,944.1179999999999,26565.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,9,F,child,False
hk_person_05899496,hk_hh_2177566,day_school_student,1,car_passenger,,,54931.0,45.0,school_primary,school_122,208052.587,2485461.236,home,home_hk_hh_2177566,207622.435,2485775.921,646.4279999999999,54976.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,9,F,child,False
hk_person_05909352,hk_hh_2180624,day_school_student,0,car_passenger,,,25988.0,352.0,home,home_hk_hh_2180624,211417.32,2486720.366,school_primary,school_4,207704.617,2485739.107,5410.967000000001,26340.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,9,F,child,False
hk_person_05909352,hk_hh_2180624,day_school_student,1,car_passenger,,,55394.0,297.0,school_primary,school_4,207704.617,2485739.107,home,home_hk_hh_2180624,211417.32,2486720.366,4655.855999999999,55691.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,9,F,child,False
hk_person_05929017,hk_hh_2187184,day_school_student,0,car_passenger,,,26064.0,1976.0,home,home_hk_hh_2187184,211870.523,2488004.853,school_secondary,school_570,215492.803,2466380.45,37459.975999999995,28040.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,16,M,child,False
hk_person_05929017,hk_hh_2187184,day_school_student,1,car_passenger,,,57476.0,1837.0,school_secondary,school_570,215492.803,2466380.45,home,home_hk_hh_2187184,211870.523,2488004.853,35360.756,59313.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,16,M,child,False
hk_person_05929837,hk_hh_2187457,day_school_student,0,car_passenger,,,25364.0,606.0,home,home_hk_hh_2187457,218621.751,2481692.728,school_primary,school_110,215024.38,2481908.278,8691.178000000002,25970.0,1,4,0,1,existing_car_leg_detour_screen,hk_person_05929836,1,hk_vehicle_0429693,1082.0,2324.0,53.37542803182248,13589.637870511799,1477.0805861818735,1.0943025174907584,student_original_private_vehicle_retained,1,primary,6,M,child,False
hk_person_05929837,hk_hh_2187457,day_school_student,1,car_passenger,,,55601.0,365.0,school_primary,school_110,215024.38,2481908.278,home,home_hk_hh_2187457,218621.751,2481692.728,5196.5019999999995,55966.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,primary,6,M,child,False
hk_person_05934113,hk_hh_2188879,day_school_student,0,car_passenger,,,24987.0,938.0,home,home_hk_hh_2188879,218719.347,2482337.392,school_primary,school_1149,209131.731,2473009.711,17496.397000000004,25925.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,primary,6,M,child,False
hk_person_05934113,hk_hh_2188879,day_school_student,1,car_passenger,,,54785.0,936.0,school_primary,school_1149,209131.731,2473009.711,home,home_hk_hh_2188879,218719.347,2482337.392,17423.32600000001,55721.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,primary,6,M,child,False
hk_person_05934177,hk_hh_2188903,day_school_student,0,car_passenger,,,28287.0,1246.0,home,home_hk_hh_2188903,216497.948,2482932.097,school_primary,school_344,217492.053,2470002.852,23893.626000000004,29533.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,9,F,child,False
hk_person_05934177,hk_hh_2188903,day_school_student,1,car_passenger,,,54773.0,1215.0,school_primary,school_344,217492.053,2470002.852,home,home_hk_hh_2188903,216497.948,2482932.097,22992.48700000001,55988.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,9,F,child,False
hk_person_05934243,hk_hh_2188927,day_school_student,0,car_passenger,,,28926.0,1686.0,home,home_hk_hh_2188927,217273.768,2483102.576,school_secondary,school_674,204744.593,2463622.885,30729.88099999998,30612.0,1,4,1,1,existing_car_leg_direct,hk_person_05934242,1,hk_vehicle_0430540,31.0,278.0,20.153830992485183,46.38547361864241,59.88449857748492,1.0025883948781895,student_original_private_vehicle_retained,1,secondary,15,M,child,False
hk_person_05934243,hk_hh_2188927,day_school_student,1,car_passenger,,,56940.0,1686.0,school_secondary,school_674,204744.593,2463622.885,home,home_hk_hh_2188927,217273.768,2483102.576,29907.225000000002,58626.0,1,4,1,1,existing_car_leg_direct,hk_person_05934242,10,hk_vehicle_0430540,72.0,420.0,46.38547361864241,20.153830992485183,32.06377967548906,1.0013858966019402,student_original_private_vehicle_retained,1,secondary,15,M,child,False
hk_person_05954973,hk_hh_2196370,fixed_worker,0,car_passenger,hk_vehicle_0433528,,29594.0,545.0,home,home_hk_hh_2196370,209682.045,2476593.841,work,work_poi_osm:4864548564:23210,208479.202,2470514.963,7806.495000000001,30139.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,adult_retained_private_car_passenger_van,2,,41,F,partner_or_other_adult,True
hk_person_05954973,hk_hh_2196370,fixed_worker,1,car_passenger,hk_vehicle_0433528,,71791.0,573.0,work,work_poi_osm:4864548564:23210,208479.202,2470514.963,home,home_hk_hh_2196370,209682.045,2476593.841,8577.063,72364.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,adult_retained_private_car_passenger_van,2,,41,F,partner_or_other_adult,True
hk_person_05959369,hk_hh_2198052,day_school_student,0,car_passenger,,,24770.0,838.0,home,home_hk_hh_2198052,210302.106,2477598.131,school_secondary,school_781,215142.305,2469364.313,14823.445000000003,25608.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,secondary,17,M,child,False
hk_person_05959369,hk_hh_2198052,day_school_student,1,car_passenger,,,57267.0,845.0,school_secondary,school_781,215142.305,2469364.313,home,home_hk_hh_2198052,210302.106,2477598.131,14250.560000000001,58112.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,secondary,17,M,child,False
hk_person_05973193,hk_hh_2203477,day_school_student,0,car_passenger,,,26455.0,159.0,home,home_hk_hh_2203477,211778.915,2478494.103,school_secondary,school_467,210831.1,2477117.204,2564.4539999999997,26614.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,16,F,child,False
hk_person_05973193,hk_hh_2203477,day_school_student,1,car_passenger,,,55291.0,152.0,school_secondary,school_467,210831.1,2477117.204,home,home_hk_hh_2203477,211778.915,2478494.103,2122.558,55443.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,16,F,child,False
hk_person_05995524,hk_hh_2211182,day_school_student,0,car_passenger,,,25419.0,965.0,home,home_hk_hh_2211182,212632.314,2478201.176,school_primary,school_403,211767.111,2467838.215,17518.051000000003,26384.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,2,primary,7,M,child,False
hk_person_05995524,hk_hh_2211182,day_school_student,1,car_passenger,,,55450.0,981.0,school_primary,school_403,211767.111,2467838.215,home,home_hk_hh_2211182,212632.314,2478201.176,17520.657,56431.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,2,primary,7,M,child,False
hk_person_05995525,hk_hh_2211182,day_school_student,0,car_passenger,,,24644.0,731.0,home,home_hk_hh_2211182,212632.314,2478201.176,school_kindergarten,school_2112,215319.232,2468786.189,13217.658000000001,25375.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,2,kindergarten,4,M,child,False
hk_person_05995525,hk_hh_2211182,day_school_student,1,car_passenger,,,44023.0,726.0,school_kindergarten,school_2112,215319.232,2468786.189,home,home_hk_hh_2211182,212632.314,2478201.176,13046.838999999998,44749.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,2,kindergarten,4,M,child,False
hk_person_05995815,hk_hh_2211281,day_school_student,0,car_passenger,,,28789.0,216.0,home,home_hk_hh_2211281,212120.615,2478395.391,school_kindergarten,school_1304,210702.119,2479734.741,3011.4269999999997,29005.0,1,4,1,1,existing_car_leg_direct,hk_person_05995814,1,hk_vehicle_0435564,3.0,18.0,1.9252914460148192,34.85311962118056,68.70540240531682,1.0358033526587107,student_original_private_vehicle_retained,1,kindergarten,4,F,child,False
hk_person_05995815,hk_hh_2211281,day_school_student,1,car_passenger,,,43345.0,183.0,school_kindergarten,school_1304,210702.119,2479734.741,home,home_hk_hh_2211281,212120.615,2478395.391,2564.7219999999993,43528.0,1,4,1,1,existing_car_leg_direct,hk_person_05995814,10,hk_vehicle_0435564,54.0,55.0,34.85311962118056,1.9252914460148192,0.0015458163516086643,1.000000805546668,student_original_private_vehicle_retained,1,kindergarten,4,F,child,False
hk_person_06006089,hk_hh_2215076,fixed_worker,0,car_passenger,hk_vehicle_0436669,,27911.0,777.0,home,home_hk_hh_2215076,212725.024,2478568.866,work,work_poi_igeocom:563310,208449.496,2470259.601,12515.385000000002,28688.0,1,4,0,1,existing_car_leg_detour_screen,hk_person_06006090,1,hk_vehicle_0436668,16.0,432.0,8.797917737956606,8240.244415509544,4676.8579576855045,1.3625609971123775,adult_retained_private_car_passenger_van,2,,18,F,reference_person,True
hk_person_06006089,hk_hh_2215076,fixed_worker,1,car_passenger,hk_vehicle_0436669,,57226.0,743.0,work,work_poi_igeocom:563310,208449.496,2470259.601,home,home_hk_hh_2215076,212725.024,2478568.866,12165.177000000001,57969.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,adult_retained_private_car_passenger_van,2,,18,F,reference_person,True
hk_person_06011403,hk_hh_2217122,day_school_student,0,car_passenger,,,26704.0,138.0,home,home_hk_hh_2217122,212549.888,2478387.412,school_primary,school_261,211928.871,2478443.674,1929.2689999999998,26842.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,7,M,child,False
hk_person_06011403,hk_hh_2217122,day_school_student,1,car_passenger,,,57083.0,74.0,school_primary,school_261,211928.871,2478443.674,home,home_hk_hh_2217122,212549.888,2478387.412,1045.252,57157.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,7,M,child,False
hk_person_06021679,hk_hh_2221537,day_school_student,0,car_passenger,,,23876.0,933.0,home,home_hk_hh_2221537,212366.171,2477744.354,school_primary,school_275,201174.067,2474509.05,15932.179999999998,24809.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,11,F,child,False
hk_person_06021679,hk_hh_2221537,day_school_student,1,car_passenger,,,55603.0,914.0,school_primary,school_275,201174.067,2474509.05,home,home_hk_hh_2221537,212366.171,2477744.354,16249.759999999997,56517.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,11,F,child,False
hk_person_06025392,hk_hh_2223147,day_school_student,0,car_passenger,,,27140.0,152.0,home,home_hk_hh_2223147,211067.956,2477214.405,school_kindergarten,school_1698,209637.326,2476541.126,2070.7989999999995,27292.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,5,F,child,False
hk_person_06025392,hk_hh_2223147,day_school_student,1,car_passenger,,,46260.0,158.0,school_kindergarten,school_1698,209637.326,2476541.126,home,home_hk_hh_2223147,211067.956,2477214.405,2171.65,46418.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,5,F,child,False
hk_person_06025961,hk_hh_2223385,day_school_student,0,car_passenger,,,24479.0,135.0,home,home_hk_hh_2223385,211337.59,2477855.852,school_secondary,school_724,211929.11,2478083.381,1882.1079999999997,24614.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,13,F,child,False
hk_person_06025961,hk_hh_2223385,day_school_student,1,car_passenger,,,57020.0,123.0,school_secondary,school_724,211929.11,2478083.381,home,home_hk_hh_2223385,211337.59,2477855.852,1715.131,57143.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,13,F,child,False
hk_person_06044988,hk_hh_2231293,day_school_student,0,car_passenger,,,26377.0,252.0,home,home_hk_hh_2231293,211856.176,2478030.898,school_kindergarten,school_2046,210353.998,2477718.674,3954.112999999999,26629.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,3,F,child,False
hk_person_06044988,hk_hh_2231293,day_school_student,1,car_passenger,,,43016.0,220.0,school_kindergarten,school_2046,210353.998,2477718.674,home,home_hk_hh_2231293,211856.176,2478030.898,3068.669999999999,43236.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,3,F,child,False
hk_person_06063507,hk_hh_2238670,day_school_student,0,car_passenger,,,28765.0,585.0,home,home_hk_hh_2238670,210978.648,2477031.364,school_kindergarten,school_2649,208489.504,2484640.337,12576.514999999998,29350.0,1,4,1,1,existing_car_leg_direct,hk_person_06063503,1,hk_vehicle_0441303,59.0,125.0,37.94290263010013,75.09359563242134,0.1437705556736546,1.0000177864703141,student_original_private_vehicle_retained,1,kindergarten,5,M,child,False
