candidate_group_id,household_id,candidate_source,new_candidate,passenger_person_id,passenger_leg_index,driver_person_id,driver_leg_index,vehicle_id,passenger_planned_departure_time_s,driver_planned_departure_time_s,passenger_ready_before_driver_s,origin_access_gap_m,destination_egress_gap_m,passenger_pickup_link,passenger_dropoff_link,driver_route_start_link,driver_route_end_link
joint:hk_hh_2050484:hk_person_05546229:0,hk_hh_2050484,existing_car_leg_detour_screen,true,hk_person_05546229,0,hk_person_05546230,1,hk_vehicle_0395097,29393.0,29755.0,362.0,17.85692507151499,19758.608901847623,road_116415_0_f,road_57528_0_r,road_116415_0_f,road_60686_0_f
joint:hk_hh_2063198:hk_person_05581032:0,hk_hh_2063198,existing_car_leg_detour_screen,true,hk_person_05581032,0,hk_person_05581031,1,hk_vehicle_0397580,26643.0,28267.0,1624.0,29.638127004674068,19116.286742148728,road_61224_0_f,road_62704_0_f,road_61224_0_f,road_3329_0_r
joint:hk_hh_2063775:hk_person_05582666:0,hk_hh_2063775,legacy_complete_direct_pair,false,hk_person_05582666,0,hk_person_05582665,1,hk_vehicle_0397874,25192.0,25582.0,390.0,250.28720533951318,37.079826439078786,road_59399_0_r,road_61359_0_f,road_59399_0_r,road_61359_0_f
joint:hk_hh_2063775:hk_person_05582666:1,hk_hh_2063775,legacy_complete_direct_pair,false,hk_person_05582666,1,hk_person_05582665,10,hk_vehicle_0397874,56155.0,56212.0,57.0,37.079826439078786,250.28720533951318,road_61359_0_f,road_59399_0_r,road_61359_0_f,road_59399_0_r
joint:hk_hh_2079572:hk_person_05626842:0,hk_hh_2079572,legacy_complete_direct_pair,false,hk_person_05626842,0,hk_person_05626843,1,hk_vehicle_0403733,27149.0,27318.0,169.0,108.6079632412309,23.50468127613734,road_59399_0_r,road_57446_0_r,road_59399_0_r,road_57446_0_r
joint:hk_hh_2079572:hk_person_05626842:1,hk_hh_2079572,legacy_complete_direct_pair,false,hk_person_05626842,1,hk_person_05626843,10,hk_vehicle_0403733,56600.0,56636.0,36.0,23.50468127613734,108.6079632412309,road_57446_0_r,road_59399_0_r,road_57446_0_r,road_59399_0_r
joint:hk_hh_2093905:hk_person_05663589:0,hk_hh_2093905,legacy_complete_direct_pair,false,hk_person_05663589,0,hk_person_05663587,1,hk_vehicle_0406947,26325.0,26347.0,22.0,14.592659262729443,42.174605463483246,road_58821_0_f,road_59230_0_r,road_58821_0_f,road_59230_0_r
joint:hk_hh_2093905:hk_person_05663589:1,hk_hh_2093905,legacy_complete_direct_pair,false,hk_person_05663589,1,hk_person_05663587,10,hk_vehicle_0406947,56697.0,56762.0,65.0,42.174605463483246,14.592659262729443,road_59230_0_r,road_58821_0_f,road_59230_0_r,road_58821_0_f
joint:hk_hh_2137777:hk_person_05785100:0,hk_hh_2137777,existing_car_leg_detour_screen,true,hk_person_05785100,0,hk_person_05785099,1,hk_vehicle_0415198,26311.0,25910.0,-401.0,6.816305530013969,11225.032194895564,road_57444_0_r,road_62437_0_f,road_57444_0_r,road_62615_0_r
joint:hk_hh_2146185:hk_person_05809189:0,hk_hh_2146185,legacy_complete_direct_pair,false,hk_person_05809189,0,hk_person_05809187,1,hk_vehicle_0416854,26373.0,26440.0,67.0,43.383216181733324,20.52924596201524,road_261478_0_f,road_62448_0_f,road_261478_0_f,road_62448_0_f
joint:hk_hh_2146185:hk_person_05809189:1,hk_hh_2146185,legacy_complete_direct_pair,false,hk_person_05809189,1,hk_person_05809187,10,hk_vehicle_0416854,43342.0,43374.0,32.0,20.52924596201524,43.383216181733324,road_62448_0_f,road_261478_0_f,road_62448_0_f,road_261478_0_f
joint:hk_hh_2149328:hk_person_05818370:0,hk_hh_2149328,legacy_complete_direct_pair,false,hk_person_05818370,0,hk_person_05818369,1,hk_vehicle_0417697,27056.0,27094.0,38.0,24.45256396144772,44.22042772217046,road_59250_0_f,road_60293_0_f,road_59250_0_f,road_60293_0_f
joint:hk_hh_2149328:hk_person_05818370:1,hk_hh_2149328,legacy_complete_direct_pair,false,hk_person_05818370,1,hk_person_05818369,10,hk_vehicle_0417697,57954.0,58022.0,68.0,44.22042772217046,24.45256396144772,road_60293_0_f,road_59250_0_f,road_60293_0_f,road_59250_0_f
joint:hk_hh_2150319:hk_person_05821224:0,hk_hh_2150319,legacy_complete_direct_pair,false,hk_person_05821224,0,hk_person_05821218,1,hk_vehicle_0418089,26896.0,26982.0,86.0,55.64499832272917,21.668895764486194,road_59803_0_r,road_106537_0_f,road_59803_0_r,road_106537_0_f
joint:hk_hh_2150319:hk_person_05821224:1,hk_hh_2150319,legacy_complete_direct_pair,false,hk_person_05821224,1,hk_person_05821218,10,hk_vehicle_0418089,58112.0,58145.0,33.0,21.668895764486194,55.64499832272917,road_106537_0_f,road_59803_0_r,road_106537_0_f,road_59803_0_r
joint:hk_hh_2157126:hk_person_05840266:0,hk_hh_2157126,legacy_complete_direct_pair,false,hk_person_05840266,0,hk_person_05840267,1,hk_vehicle_0421651,23854.0,24420.0,566.0,363.3784874922982,21.254078503409048,road_62780_0_r,road_106569_0_f,road_62780_0_r,road_106569_0_f
joint:hk_hh_2157126:hk_person_05840266:1,hk_hh_2157126,legacy_complete_direct_pair,false,hk_person_05840266,1,hk_person_05840267,10,hk_vehicle_0421651,57294.0,57327.0,33.0,21.254078503409048,363.3784874922982,road_106569_0_f,road_62780_0_r,road_106569_0_f,road_62780_0_r
joint:hk_hh_2167918:hk_person_05871081:0,hk_hh_2167918,legacy_complete_direct_pair,false,hk_person_05871081,0,hk_person_05871079,1,hk_vehicle_0423549,27644.0,27704.0,60.0,38.553236738699134,301.69156555156394,road_58929_0_r,road_58911_0_f,road_58929_0_r,road_58911_0_f
joint:hk_hh_2167918:hk_person_05871081:1,hk_hh_2167918,legacy_complete_direct_pair,false,hk_person_05871081,1,hk_person_05871079,10,hk_vehicle_0423549,55929.0,56399.0,470.0,301.69156555156394,38.553236738699134,road_58911_0_f,road_58929_0_r,road_58911_0_f,road_58929_0_r
joint:hk_hh_2170279:hk_person_05877529:0,hk_hh_2170279,legacy_complete_direct_pair,false,hk_person_05877529,0,hk_person_05877525,1,hk_vehicle_0424234,30119.0,30175.0,56.0,36.48282977903697,58.90889406417443,road_59771_0_f,road_57011_0_f,road_59771_0_f,road_57011_0_f
joint:hk_hh_2170279:hk_person_05877529:1,hk_hh_2170279,legacy_complete_direct_pair,false,hk_person_05877529,1,hk_person_05877525,10,hk_vehicle_0424234,55664.0,55755.0,91.0,58.90889406417443,36.48282977903697,road_57011_0_f,road_59771_0_f,road_57011_0_f,road_59771_0_f
joint:hk_hh_2172460:hk_person_05883444:0,hk_hh_2172460,legacy_complete_direct_pair,false,hk_person_05883444,0,hk_person_05883447,1,hk_vehicle_0424879,29310.0,29340.0,30.0,19.841715273283928,111.53042150003972,road_269243_0_f,road_61346_0_f,road_269243_0_f,road_61346_0_f
joint:hk_hh_2172460:hk_person_05883444:1,hk_hh_2172460,legacy_complete_direct_pair,false,hk_person_05883444,1,hk_person_05883447,10,hk_vehicle_0424879,60448.0,60621.0,173.0,111.53042150003972,19.841715273283928,road_61346_0_f,road_269243_0_f,road_61346_0_f,road_269243_0_f
joint:hk_hh_2174583:hk_person_05889512:0,hk_hh_2174583,legacy_complete_direct_pair,false,hk_person_05889512,0,hk_person_05889510,1,hk_vehicle_0425430,25762.0,25774.0,12.0,7.754621613760191,80.9824017030175,road_57614_0_f,road_63013_0_r,road_57614_0_f,road_63013_0_r
joint:hk_hh_2174583:hk_person_05889512:1,hk_hh_2174583,legacy_complete_direct_pair,false,hk_person_05889512,1,hk_person_05889510,10,hk_vehicle_0425430,56094.0,56220.0,126.0,80.9824017030175,7.754621613760191,road_63013_0_r,road_57614_0_f,road_63013_0_r,road_57614_0_f
joint:hk_hh_2187457:hk_person_05929837:0,hk_hh_2187457,existing_car_leg_detour_screen,true,hk_person_05929837,0,hk_person_05929836,1,hk_vehicle_0429693,25364.0,26446.0,1082.0,53.37542803182248,13589.637870511799,road_281263_0_f,road_62298_0_r,road_281263_0_f,road_105692_0_f
joint:hk_hh_2188927:hk_person_05934243:0,hk_hh_2188927,legacy_complete_direct_pair,false,hk_person_05934243,0,hk_person_05934242,1,hk_vehicle_0430540,28926.0,28957.0,31.0,20.153830992485183,46.38547361864241,road_61461_0_f,road_4864_0_f,road_61461_0_f,road_4864_0_f
joint:hk_hh_2188927:hk_person_05934243:1,hk_hh_2188927,legacy_complete_direct_pair,false,hk_person_05934243,1,hk_person_05934242,10,hk_vehicle_0430540,56940.0,57012.0,72.0,46.38547361864241,20.153830992485183,road_4864_0_f,road_61461_0_f,road_4864_0_f,road_61461_0_f
joint:hk_hh_2211281:hk_person_05995815:0,hk_hh_2211281,legacy_complete_direct_pair,false,hk_person_05995815,0,hk_person_05995814,1,hk_vehicle_0435564,28789.0,28792.0,3.0,1.9252914460148192,34.85311962118056,road_62257_0_f,road_269965_0_f,road_62257_0_f,road_269965_0_f
joint:hk_hh_2211281:hk_person_05995815:1,hk_hh_2211281,legacy_complete_direct_pair,false,hk_person_05995815,1,hk_person_05995814,10,hk_vehicle_0435564,43345.0,43399.0,54.0,34.85311962118056,1.9252914460148192,road_269965_0_f,road_62257_0_f,road_269965_0_f,road_62257_0_f
joint:hk_hh_2215076:hk_person_06006089:0,hk_hh_2215076,existing_car_leg_detour_screen,true,hk_person_06006089,0,hk_person_06006090,1,hk_vehicle_0436668,27911.0,27895.0,-16.0,8.797917737956606,8240.244415509544,road_264202_0_f,road_104850_0_f,road_264202_0_f,road_3458_0_f
joint:hk_hh_2238670:hk_person_06063507:0,hk_hh_2238670,legacy_complete_direct_pair,false,hk_person_06063507,0,hk_person_06063503,1,hk_vehicle_0441303,28765.0,28824.0,59.0,37.94290263010013,75.09359563242134,road_60764_0_f,road_57932_0_r,road_60764_0_f,road_57932_0_r
joint:hk_hh_2238670:hk_person_06063507:1,hk_hh_2238670,legacy_complete_direct_pair,false,hk_person_06063507,1,hk_person_06063503,10,hk_vehicle_0441303,42948.0,43065.0,117.0,75.09359563242134,37.94290263010013,road_57932_0_r,road_60764_0_f,road_57932_0_r,road_60764_0_f
joint:hk_hh_2242413:hk_person_06073552:0,hk_hh_2242413,legacy_complete_direct_pair,false,hk_person_06073552,0,hk_person_06073551,1,hk_vehicle_0441841,24778.0,24832.0,54.0,34.90402322343778,40.108507978057574,road_296481_0_r,road_62816_0_f,road_296481_0_r,road_62816_0_f
joint:hk_hh_2242413:hk_person_06073552:1,hk_hh_2242413,legacy_complete_direct_pair,false,hk_person_06073552,1,hk_person_06073551,10,hk_vehicle_0441841,54908.0,54970.0,62.0,40.108507978057574,34.90402322343778,road_62816_0_f,road_296481_0_r,road_62816_0_f,road_296481_0_r
joint:hk_hh_2268566:hk_person_06142940:0,hk_hh_2268566,legacy_complete_direct_pair,false,hk_person_06142940,0,hk_person_06142939,1,hk_vehicle_0447168,28177.0,28314.0,137.0,87.95799830018915,204.712219219914,road_284643_0_f,road_59527_0_r,road_284643_0_f,road_59527_0_r
joint:hk_hh_2268566:hk_person_06142940:1,hk_hh_2268566,legacy_complete_direct_pair,false,hk_person_06142940,1,hk_person_06142939,10,hk_vehicle_0447168,55373.0,55692.0,319.0,204.712219219914,87.95799830018915,road_59527_0_r,road_284643_0_f,road_59527_0_r,road_284643_0_f
joint:hk_hh_2268571:hk_person_06142955:0,hk_hh_2268571,existing_car_leg_detour_screen,true,hk_person_06142955,0,hk_person_06142951,1,hk_vehicle_0447170,26476.0,25341.0,-1135.0,59.91293891984731,8327.070593253258,road_64282_0_r,road_57214_0_f,road_64282_0_r,road_9392_0_f
joint:hk_hh_2271388:hk_person_06150632:0,hk_hh_2271388,legacy_complete_direct_pair,false,hk_person_06150632,0,hk_person_06150629,1,hk_vehicle_0448459,27570.0,27642.0,72.0,46.47794228106986,42.553072993229335,road_56802_0_r,road_59920_0_f,road_56802_0_r,road_59920_0_f
joint:hk_hh_2271388:hk_person_06150632:1,hk_hh_2271388,legacy_complete_direct_pair,false,hk_person_06150632,1,hk_person_06150629,10,hk_vehicle_0448459,54748.0,54814.0,66.0,42.553072993229335,46.47794228106986,road_59920_0_f,road_56802_0_r,road_59920_0_f,road_56802_0_r
joint:hk_hh_2285250:hk_person_06188485:0,hk_hh_2285250,existing_car_leg_detour_screen,true,hk_person_06188485,0,hk_person_06188482,1,hk_vehicle_0452737,26667.0,25707.0,-960.0,115.30054953880276,12189.481137778985,road_59039_0_f,road_112215_0_r,road_59039_0_f,road_4320_0_r
joint:hk_hh_2302146:hk_person_06240241:0,hk_hh_2302146,legacy_complete_direct_pair,false,hk_person_06240241,0,hk_person_06240240,1,hk_vehicle_0456544,28490.0,28578.0,88.0,57.04608304209612,49.091934368139306,road_59937_0_f,road_269012_0_f,road_59937_0_f,road_269012_0_f
joint:hk_hh_2302146:hk_person_06240241:1,hk_hh_2302146,legacy_complete_direct_pair,false,hk_person_06240241,1,hk_person_06240240,10,hk_vehicle_0456544,59953.0,60029.0,76.0,49.091934368139306,57.04608304209612,road_269012_0_f,road_59937_0_f,road_269012_0_f,road_59937_0_f
joint:hk_hh_2302192:hk_person_06240368:0,hk_hh_2302192,existing_car_leg_detour_screen,true,hk_person_06240368,0,hk_person_06240366,1,hk_vehicle_0456556,25166.0,25430.0,264.0,75.7513254901961,11312.325632957358,road_116823_0_r,road_61464_0_f,road_116823_0_r,road_263010_0_f
joint:hk_hh_2317298:hk_person_06277511:0,hk_hh_2317298,legacy_complete_direct_pair,false,hk_person_06277511,0,hk_person_06277509,1,hk_vehicle_0458555,27630.0,27683.0,53.0,34.33351442669007,148.48772061039114,road_57648_0_f,road_59072_0_f,road_57648_0_f,road_59072_0_f
joint:hk_hh_2317298:hk_person_06277511:1,hk_hh_2317298,legacy_complete_direct_pair,false,hk_person_06277511,1,hk_person_06277509,10,hk_vehicle_0458555,56722.0,56953.0,231.0,148.48772061039114,34.33351442669007,road_59072_0_f,road_57648_0_f,road_59072_0_f,road_57648_0_f
joint:hk_hh_2331819:hk_person_06317959:0,hk_hh_2331819,existing_car_leg_detour_screen,true,hk_person_06317959,0,hk_person_06317956,1,hk_vehicle_0461819,27328.0,27077.0,-251.0,27.263598385622068,14705.051514769342,road_62017_0_f,road_102393_0_f,road_62017_0_f,road_64026_0_r
joint:hk_hh_2335456:hk_person_06328816:0,hk_hh_2335456,existing_car_leg_detour_screen,true,hk_person_06328816,0,hk_person_06328812,1,hk_vehicle_0463111,27541.0,28112.0,571.0,433.66518882465977,13449.148952918364,road_164933_0_f,road_103298_0_f,road_164933_0_f,road_4373_0_f
joint:hk_hh_2338637:hk_person_06338424:0,hk_hh_2338637,legacy_complete_direct_pair,false,hk_person_06338424,0,hk_person_06338420,1,hk_vehicle_0464243,26667.0,26709.0,42.0,27.182175459390027,26.549228782188674,road_60929_0_f,road_59813_0_f,road_60929_0_f,road_59813_0_f
joint:hk_hh_2338637:hk_person_06338424:1,hk_hh_2338637,legacy_complete_direct_pair,false,hk_person_06338424,1,hk_person_06338420,10,hk_vehicle_0464243,56810.0,56851.0,41.0,26.549228782188674,27.182175459390027,road_59813_0_f,road_60929_0_f,road_59813_0_f,road_60929_0_f
joint:hk_hh_2347393:hk_person_06366400:0,hk_hh_2347393,existing_car_leg_detour_screen,true,hk_person_06366400,0,hk_person_06366397,1,hk_vehicle_0467291,26412.0,26401.0,-11.0,109.64910659440442,4468.777298877168,road_63013_0_r,road_59920_0_f,road_63013_0_r,road_105803_0_f
joint:hk_hh_2352975:hk_person_06383567:0,hk_hh_2352975,legacy_complete_direct_pair,false,hk_person_06383567,0,hk_person_06383565,1,hk_vehicle_0468621,24383.0,24569.0,186.0,119.62631690394174,46.67397805305872,road_61266_0_r,road_5412_0_r,road_61266_0_r,road_5412_0_r
joint:hk_hh_2352975:hk_person_06383567:1,hk_hh_2352975,legacy_complete_direct_pair,false,hk_person_06383567,1,hk_person_06383565,10,hk_vehicle_0468621,56139.0,56211.0,72.0,46.67397805305872,119.62631690394174,road_5412_0_r,road_61266_0_r,road_5412_0_r,road_61266_0_r
joint:hk_hh_2353716:hk_person_06385796:0,hk_hh_2353716,existing_car_leg_detour_screen,true,hk_person_06385796,0,hk_person_06385795,1,hk_vehicle_0468774,25380.0,26515.0,1135.0,29.908305032079035,21618.47198774749,road_61979_0_r,road_61625_0_f,road_61979_0_r,road_4875_0_r
joint:hk_hh_2358486:hk_person_06400106:0,hk_hh_2358486,legacy_complete_direct_pair,false,hk_person_06400106,0,hk_person_06400103,1,hk_vehicle_0469841,23853.0,24014.0,161.0,103.23555762093982,39.36749953960415,road_62658_0_f,road_102033_0_r,road_62658_0_f,road_102033_0_r
joint:hk_hh_2358486:hk_person_06400106:1,hk_hh_2358486,legacy_complete_direct_pair,false,hk_person_06400106,1,hk_person_06400103,10,hk_vehicle_0469841,45025.0,45086.0,61.0,39.36749953960415,103.23555762093982,road_102033_0_r,road_62658_0_f,road_102033_0_r,road_62658_0_f
joint:hk_hh_2358504:hk_person_06400157:0,hk_hh_2358504,legacy_complete_direct_pair,false,hk_person_06400157,0,hk_person_06400154,1,hk_vehicle_0469844,27336.0,27398.0,62.0,40.251217459844206,48.280939591339695,road_61635_0_f,road_106321_0_f,road_61635_0_f,road_106321_0_f
joint:hk_hh_2358504:hk_person_06400157:1,hk_hh_2358504,legacy_complete_direct_pair,false,hk_person_06400157,1,hk_person_06400154,10,hk_vehicle_0469844,56137.0,56212.0,75.0,48.280939591339695,40.251217459844206,road_106321_0_f,road_61635_0_f,road_106321_0_f,road_61635_0_f
joint:hk_hh_2360040:hk_person_06404476:0,hk_hh_2360040,legacy_complete_direct_pair,false,hk_person_06404476,0,hk_person_06404475,1,hk_vehicle_0470264,23999.0,24035.0,36.0,23.351955298326185,44.10632093016907,road_62678_0_f,road_61989_0_f,road_62678_0_f,road_61989_0_f
joint:hk_hh_2360040:hk_person_06404476:1,hk_hh_2360040,legacy_complete_direct_pair,false,hk_person_06404476,1,hk_person_06404475,10,hk_vehicle_0470264,57130.0,57198.0,68.0,44.10632093016907,23.351955298326185,road_61989_0_f,road_62678_0_f,road_61989_0_f,road_62678_0_f
joint:hk_hh_2361917:hk_person_06409645:0,hk_hh_2361917,existing_car_leg_detour_screen,true,hk_person_06409645,0,hk_person_06409644,1,hk_vehicle_0470814,25994.0,25129.0,-865.0,62.193059444999435,8522.04874185715,road_61642_0_f,road_284317_0_f,road_61642_0_f,road_48_0_f
joint:hk_hh_2362163:hk_person_06410329:0,hk_hh_2362163,existing_car_leg_detour_screen,true,hk_person_06410329,0,hk_person_06410328,1,hk_vehicle_0470880,26852.0,27857.0,1005.0,19.63650526227427,5066.377094072702,road_63005_0_f,road_165272_0_f,road_63005_0_f,road_62318_0_f
joint:hk_hh_2365397:hk_person_06419616:0,hk_hh_2365397,legacy_complete_direct_pair,false,hk_person_06419616,0,hk_person_06419612,1,hk_vehicle_0471888,26714.0,26764.0,50.0,32.471129256607995,34.897612998632965,road_61185_0_r,road_58057_0_r,road_61185_0_r,road_58057_0_r
joint:hk_hh_2365397:hk_person_06419616:1,hk_hh_2365397,legacy_complete_direct_pair,false,hk_person_06419616,1,hk_person_06419612,10,hk_vehicle_0471888,56764.0,56818.0,54.0,34.897612998632965,32.471129256607995,road_58057_0_r,road_61185_0_r,road_58057_0_r,road_61185_0_r
joint:hk_hh_2369877:hk_person_06433150:0,hk_hh_2369877,legacy_complete_direct_pair,false,hk_person_06433150,0,hk_person_06433151,1,hk_vehicle_0473568,27413.0,27418.0,5.0,3.6159947455867054,69.9779142220591,road_62545_0_f,road_60419_0_f,road_62545_0_f,road_60419_0_f
joint:hk_hh_2369877:hk_person_06433150:1,hk_hh_2369877,legacy_complete_direct_pair,false,hk_person_06433150,1,hk_person_06433151,10,hk_vehicle_0473568,56541.0,56650.0,109.0,69.9779142220591,3.6159947455867054,road_60419_0_f,road_62545_0_f,road_60419_0_f,road_62545_0_f
joint:hk_hh_2414201:hk_person_06559505:0,hk_hh_2414201,legacy_complete_direct_pair,false,hk_person_06559505,0,hk_person_06559504,1,hk_vehicle_0483608,29416.0,29416.0,0.0,0.6028112441510077,45.81293912966092,road_61827_0_f,road_103431_0_f,road_61827_0_f,road_103431_0_f
joint:hk_hh_2414201:hk_person_06559505:1,hk_hh_2414201,legacy_complete_direct_pair,false,hk_person_06559505,1,hk_person_06559504,10,hk_vehicle_0483608,59525.0,59596.0,71.0,45.81293912966092,0.6028112441510077,road_103431_0_f,road_61827_0_f,road_103431_0_f,road_61827_0_f
joint:hk_hh_2425043:hk_person_06591983:0,hk_hh_2425043,legacy_complete_direct_pair,false,hk_person_06591983,0,hk_person_06591982,1,hk_vehicle_0486256,26441.0,26457.0,16.0,10.687760727333707,26.631787145554565,road_61646_0_f,road_107815_0_f,road_61646_0_f,road_107815_0_f
joint:hk_hh_2425043:hk_person_06591983:1,hk_hh_2425043,legacy_complete_direct_pair,false,hk_person_06591983,1,hk_person_06591982,10,hk_vehicle_0486256,57177.0,57218.0,41.0,26.631787145554565,10.687760727333707,road_107815_0_f,road_61646_0_f,road_107815_0_f,road_61646_0_f
joint:hk_hh_2446315:hk_person_06652855:0,hk_hh_2446315,existing_car_leg_detour_screen,true,hk_person_06652855,0,hk_person_06652853,1,hk_vehicle_0497056,26380.0,27948.0,1568.0,112.89574887477283,25063.40160653356,road_101318_0_r,road_275043_0_f,road_101318_0_r,road_270386_0_r
joint:hk_hh_2456811:hk_person_06684741:0,hk_hh_2456811,legacy_complete_direct_pair,false,hk_person_06684741,0,hk_person_06684738,1,hk_vehicle_0506828,27459.0,27461.0,2.0,1.8734564627104748,14.318978836639674,road_100981_0_f,road_269347_0_f,road_100981_0_f,road_269347_0_f
joint:hk_hh_2456811:hk_person_06684741:1,hk_hh_2456811,legacy_complete_direct_pair,false,hk_person_06684741,1,hk_person_06684738,10,hk_vehicle_0506828,56443.0,56465.0,22.0,14.318978836639674,1.8734564627104748,road_269347_0_f,road_100981_0_f,road_269347_0_f,road_100981_0_f
joint:hk_hh_2457038:hk_person_06685486:0,hk_hh_2457038,existing_car_leg_detour_screen,true,hk_person_06685486,0,hk_person_06685484,1,hk_vehicle_0506962,26390.0,27108.0,718.0,44.049835111681496,7433.26737612556,road_101510_0_f,road_100612_0_f,road_101510_0_f,road_2644_0_r
joint:hk_hh_2458323:hk_person_06689485:0,hk_hh_2458323,legacy_complete_direct_pair,false,hk_person_06689485,0,hk_person_06689483,1,hk_vehicle_0507721,26861.0,26939.0,78.0,50.60094165463596,29.380816615424646,road_163779_0_f,road_102769_0_r,road_163779_0_f,road_102769_0_r
joint:hk_hh_2458323:hk_person_06689485:1,hk_hh_2458323,legacy_complete_direct_pair,false,hk_person_06689485,1,hk_person_06689483,10,hk_vehicle_0507721,55510.0,55555.0,45.0,29.380816615424646,50.60094165463596,road_102769_0_r,road_163779_0_f,road_102769_0_r,road_163779_0_f
joint:hk_hh_2461963:hk_person_06700827:0,hk_hh_2461963,legacy_complete_direct_pair,false,hk_person_06700827,0,hk_person_06700825,1,hk_vehicle_0510046,25576.0,25661.0,85.0,54.70289017308132,10.729731077786681,road_101648_0_f,road_100135_0_f,road_101648_0_f,road_100135_0_f
joint:hk_hh_2461963:hk_person_06700827:1,hk_hh_2461963,legacy_complete_direct_pair,false,hk_person_06700827,1,hk_person_06700825,10,hk_vehicle_0510046,56913.0,56929.0,16.0,10.729731077786681,54.70289017308132,road_100135_0_f,road_101648_0_f,road_100135_0_f,road_101648_0_f
joint:hk_hh_2475980:hk_person_06741478:0,hk_hh_2475980,legacy_complete_direct_pair,false,hk_person_06741478,0,hk_person_06741477,1,hk_vehicle_0512444,26247.0,26271.0,24.0,15.628135377226503,67.59679264369102,road_284493_0_f,road_4415_0_f,road_284493_0_f,road_4415_0_f
joint:hk_hh_2475980:hk_person_06741478:1,hk_hh_2475980,legacy_complete_direct_pair,false,hk_person_06741478,1,hk_person_06741477,10,hk_vehicle_0512444,57965.0,58070.0,105.0,67.59679264369102,15.628135377226503,road_4415_0_f,road_284493_0_f,road_4415_0_f,road_284493_0_f
joint:hk_hh_2487021:hk_person_06771862:0,hk_hh_2487021,legacy_complete_direct_pair,false,hk_person_06771862,0,hk_person_06771861,1,hk_vehicle_0515034,26786.0,26800.0,14.0,9.342103183846707,88.07259014861428,road_101731_0_f,road_100568_0_f,road_101731_0_f,road_100568_0_f
joint:hk_hh_2487021:hk_person_06771862:1,hk_hh_2487021,legacy_complete_direct_pair,false,hk_person_06771862,1,hk_person_06771861,10,hk_vehicle_0515034,46527.0,46664.0,137.0,88.07259014861428,9.342103183846707,road_100568_0_f,road_101731_0_f,road_100568_0_f,road_101731_0_f
joint:hk_hh_2503017:hk_person_06817688:0,hk_hh_2503017,existing_car_leg_detour_screen,true,hk_person_06817688,0,hk_person_06817687,1,hk_vehicle_0518341,29688.0,30657.0,969.0,41.07598577149822,12142.448196851015,road_100695_0_f,road_100319_0_r,road_100695_0_f,road_4791_0_r
joint:hk_hh_2503561:hk_person_06819312:0,hk_hh_2503561,legacy_complete_direct_pair,false,hk_person_06819312,0,hk_person_06819310,1,hk_vehicle_0518464,26955.0,27018.0,63.0,40.46894104438608,48.9506619566807,road_100706_0_f,road_163778_0_f,road_100706_0_f,road_163778_0_f
joint:hk_hh_2503561:hk_person_06819312:1,hk_hh_2503561,legacy_complete_direct_pair,false,hk_person_06819312,1,hk_person_06819310,10,hk_vehicle_0518464,44756.0,44832.0,76.0,48.9506619566807,40.46894104438608,road_163778_0_f,road_100706_0_f,road_163778_0_f,road_100706_0_f
joint:hk_hh_2509446:hk_person_06836648:0,hk_hh_2509446,existing_car_leg_detour_screen,true,hk_person_06836648,0,hk_person_06836649,1,hk_vehicle_0519778,25206.0,25907.0,701.0,42.89665880924794,28403.40378848824,road_268747_0_f,road_101855_0_f,road_268747_0_f,road_111860_0_r
joint:hk_hh_2511173:hk_person_06841728:0,hk_hh_2511173,existing_car_leg_detour_screen,true,hk_person_06841728,0,hk_person_06841729,1,hk_vehicle_0520144,27337.0,26720.0,-617.0,89.64358313355294,7032.661429619995,road_165463_0_f,road_100871_0_r,road_165463_0_f,road_102265_0_f
joint:hk_hh_2511357:hk_person_06842274:0,hk_hh_2511357,existing_car_leg_detour_screen,true,hk_person_06842274,0,hk_person_06842273,1,hk_vehicle_0520189,26792.0,25366.0,-1426.0,54.15689914507093,13865.7132231841,road_284552_0_f,road_107341_0_f,road_284552_0_f,road_9143_0_f
joint:hk_hh_2543535:hk_person_06934552:0,hk_hh_2543535,legacy_complete_direct_pair,false,hk_person_06934552,0,hk_person_06934551,1,hk_vehicle_0524827,27427.0,27656.0,229.0,147.36454570871854,30.218571674573575,road_100711_0_r,road_100590_0_f,road_100711_0_r,road_100590_0_f
joint:hk_hh_2543535:hk_person_06934552:1,hk_hh_2543535,legacy_complete_direct_pair,false,hk_person_06934552,1,hk_person_06934551,10,hk_vehicle_0524827,54591.0,54638.0,47.0,30.218571674573575,147.36454570871854,road_100590_0_f,road_100711_0_r,road_100590_0_f,road_100711_0_r
joint:hk_hh_2578982:hk_person_07034697:0,hk_hh_2578982,legacy_complete_direct_pair,false,hk_person_07034697,0,hk_person_07034695,1,hk_vehicle_0530572,27978.0,28084.0,106.0,68.2517398822837,57.54820171344222,road_100930_0_f,road_100898_0_f,road_100930_0_f,road_100898_0_f
joint:hk_hh_2578982:hk_person_07034697:1,hk_hh_2578982,legacy_complete_direct_pair,false,hk_person_07034697,1,hk_person_07034695,10,hk_vehicle_0530572,56276.0,56365.0,89.0,57.54820171344222,68.2517398822837,road_100898_0_f,road_100930_0_f,road_100898_0_f,road_100930_0_f
