link_id,type,length_m,freespeed_mps,modes,source_line_id,source_line_name,mid_nearest_road_distance_m
syn_bus_link_003510,synthetic_bus_trajectory,43.282,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),152.591
syn_bus_link_003511,synthetic_bus_trajectory,10.032,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),177.812
syn_bus_link_003512,synthetic_bus_trajectory,10.154,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),185.498
syn_bus_link_003513,synthetic_bus_trajectory,13.414,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),191.593
syn_bus_link_003514,synthetic_bus_trajectory,10.576,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),194.438
syn_bus_link_003515,synthetic_bus_trajectory,8.405,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),193.211
syn_bus_link_003516,synthetic_bus_trajectory,10.652,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),189.063
syn_bus_link_003517,synthetic_bus_trajectory,14.774,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),180.688
syn_bus_link_003518,synthetic_bus_trajectory,14.867,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),168.23
syn_bus_link_003519,synthetic_bus_trajectory,12.622,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),155.141
syn_bus_link_003520,synthetic_bus_trajectory,12.271,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),142.735
syn_bus_link_003521,synthetic_bus_trajectory,11.833,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),130.795
syn_bus_link_003522,synthetic_bus_trajectory,15.915,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),117.771
syn_bus_link_003523,synthetic_bus_trajectory,12.044,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),105.825
syn_bus_link_003524,synthetic_bus_trajectory,30.814,13.89,"car,pt",900000234572,通勤快线7路(鑫图光电--软件园鲲鹏大厦),90.71
syn_bus_link_003525,synthetic_bus_trajectory,30.814,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),90.71
syn_bus_link_003526,synthetic_bus_trajectory,12.044,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),105.825
syn_bus_link_003527,synthetic_bus_trajectory,15.915,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),117.771
syn_bus_link_003528,synthetic_bus_trajectory,11.833,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),130.795
syn_bus_link_003529,synthetic_bus_trajectory,12.271,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),142.735
syn_bus_link_003530,synthetic_bus_trajectory,12.622,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),155.141
syn_bus_link_003531,synthetic_bus_trajectory,14.867,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),168.23
syn_bus_link_003532,synthetic_bus_trajectory,14.774,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),180.688
syn_bus_link_003533,synthetic_bus_trajectory,10.652,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),189.063
syn_bus_link_003534,synthetic_bus_trajectory,8.405,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),193.211
syn_bus_link_003535,synthetic_bus_trajectory,10.576,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),194.438
syn_bus_link_003536,synthetic_bus_trajectory,13.414,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),191.593
syn_bus_link_003537,synthetic_bus_trajectory,10.154,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),185.498
syn_bus_link_003538,synthetic_bus_trajectory,10.032,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),177.812
syn_bus_link_003539,synthetic_bus_trajectory,43.282,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),152.591
syn_bus_link_003540,synthetic_bus_trajectory,43.282,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),109.49
syn_bus_link_003541,synthetic_bus_trajectory,11.211,13.89,"car,pt",900000234573,通勤快线7路(软件园鲲鹏大厦--鑫图光电),82.334
syn_bus_link_003562,synthetic_bus_trajectory,78.661,13.89,"car,pt",900000238460,鼓岭旅游度假区公交专线(鼓山公交总站--鼓岭柳杉王公园),81.104
syn_bus_link_003563,synthetic_bus_trajectory,21.651,13.89,"car,pt",900000238460,鼓岭旅游度假区公交专线(鼓山公交总站--鼓岭柳杉王公园),104.782
syn_bus_link_003564,synthetic_bus_trajectory,56.136,13.89,"car,pt",900000238460,鼓岭旅游度假区公交专线(鼓山公交总站--鼓岭柳杉王公园),91.517
syn_bus_link_003565,synthetic_bus_trajectory,63.545,13.89,"car,pt",900000238460,鼓岭旅游度假区公交专线(鼓山公交总站--鼓岭柳杉王公园),118.229
syn_bus_link_003566,synthetic_bus_trajectory,38.792,13.89,"car,pt",900000238460,鼓岭旅游度假区公交专线(鼓山公交总站--鼓岭柳杉王公园),139.587
syn_bus_link_003567,synthetic_bus_trajectory,31.877,13.89,"car,pt",900000238460,鼓岭旅游度假区公交专线(鼓山公交总站--鼓岭柳杉王公园),151.851
syn_bus_link_003568,synthetic_bus_trajectory,11.141,13.89,"car,pt",900000238460,鼓岭旅游度假区公交专线(鼓山公交总站--鼓岭柳杉王公园),157.712
syn_bus_link_003569,synthetic_bus_trajectory,7.161,13.89,"car,pt",900000238460,鼓岭旅游度假区公交专线(鼓山公交总站--鼓岭柳杉王公园),157.559
syn_bus_link_003570,synthetic_bus_trajectory,10.019,13.89,"car,pt",900000238460,鼓岭旅游度假区公交专线(鼓山公交总站--鼓岭柳杉王公园),153.392
syn_bus_link_003571,synthetic_bus_trajectory,8.684,13.89,"car,pt",900000238460,鼓岭旅游度假区公交专线(鼓山公交总站--鼓岭柳杉王公园),146.085
syn_bus_link_003572,synthetic_bus_trajectory,9.316,13.89,"car,pt",900000238460,鼓岭旅游度假区公交专线(鼓山公交总站--鼓岭柳杉王公园),137.31
syn_bus_link_003573,synthetic_bus_trajectory,14.409,13.89,"car,pt",900000238460,鼓岭旅游度假区公交专线(鼓山公交总站--鼓岭柳杉王公园),125.979
syn_bus_link_003574,synthetic_bus_trajectory,60.06,13.89,"car,pt",900000238460,鼓岭旅游度假区公交专线(鼓山公交总站--鼓岭柳杉王公园),95.206
syn_bus_link_003740,synthetic_bus_trajectory,60.06,13.89,"car,pt",900000238478,鼓岭旅游度假区公交专线(鼓岭柳杉王公园--鼓山公交总站),95.206
syn_bus_link_003741,synthetic_bus_trajectory,14.409,13.89,"car,pt",900000238478,鼓岭旅游度假区公交专线(鼓岭柳杉王公园--鼓山公交总站),125.979
syn_bus_link_003742,synthetic_bus_trajectory,9.316,13.89,"car,pt",900000238478,鼓岭旅游度假区公交专线(鼓岭柳杉王公园--鼓山公交总站),137.31
syn_bus_link_003743,synthetic_bus_trajectory,8.684,13.89,"car,pt",900000238478,鼓岭旅游度假区公交专线(鼓岭柳杉王公园--鼓山公交总站),146.085
syn_bus_link_003744,synthetic_bus_trajectory,10.019,13.89,"car,pt",900000238478,鼓岭旅游度假区公交专线(鼓岭柳杉王公园--鼓山公交总站),153.392
syn_bus_link_003745,synthetic_bus_trajectory,7.161,13.89,"car,pt",900000238478,鼓岭旅游度假区公交专线(鼓岭柳杉王公园--鼓山公交总站),157.559
syn_bus_link_003746,synthetic_bus_trajectory,11.141,13.89,"car,pt",900000238478,鼓岭旅游度假区公交专线(鼓岭柳杉王公园--鼓山公交总站),157.712
syn_bus_link_003747,synthetic_bus_trajectory,31.877,13.89,"car,pt",900000238478,鼓岭旅游度假区公交专线(鼓岭柳杉王公园--鼓山公交总站),151.851
syn_bus_link_003748,synthetic_bus_trajectory,38.792,13.89,"car,pt",900000238478,鼓岭旅游度假区公交专线(鼓岭柳杉王公园--鼓山公交总站),139.587
syn_bus_link_003749,synthetic_bus_trajectory,63.545,13.89,"car,pt",900000238478,鼓岭旅游度假区公交专线(鼓岭柳杉王公园--鼓山公交总站),118.229
syn_bus_link_003750,synthetic_bus_trajectory,56.136,13.89,"car,pt",900000238478,鼓岭旅游度假区公交专线(鼓岭柳杉王公园--鼓山公交总站),91.517
syn_bus_link_003751,synthetic_bus_trajectory,21.651,13.89,"car,pt",900000238478,鼓岭旅游度假区公交专线(鼓岭柳杉王公园--鼓山公交总站),104.782
syn_bus_link_003752,synthetic_bus_trajectory,78.661,13.89,"car,pt",900000238478,鼓岭旅游度假区公交专线(鼓岭柳杉王公园--鼓山公交总站),81.104
syn_bus_link_003753,synthetic_bus_trajectory,45.58,13.89,"car,pt",900000240972,地铁接驳13号专线(洪塘公交总站--马榕地铁站),100.704
syn_bus_link_003754,synthetic_bus_trajectory,13.701,13.89,"car,pt",900000240972,地铁接驳13号专线(洪塘公交总站--马榕地铁站),80.5
syn_bus_link_003755,synthetic_bus_trajectory,8.03,13.89,"car,pt",900000242114,地铁江南水都接驳专线(横江路东--金山体育场),115.025
syn_bus_link_003756,synthetic_bus_trajectory,18.857,13.89,"car,pt",900000242114,地铁江南水都接驳专线(横江路东--金山体育场),114.25
syn_bus_link_003757,synthetic_bus_trajectory,18.857,13.89,"car,pt",900000242133,地铁江南水都接驳专线(金山体育场--横江路东),114.25
syn_bus_link_003758,synthetic_bus_trajectory,8.03,13.89,"car,pt",900000242133,地铁江南水都接驳专线(金山体育场--横江路东),115.025
syn_bus_link_003759,synthetic_bus_trajectory,78.21,13.89,"car,pt",900000254113,东部38号专线(市政府加洋路停靠点--东部办公区(江边洲路)),81.902
syn_bus_link_003760,synthetic_bus_trajectory,29.607,13.89,"car,pt",900000254113,东部38号专线(市政府加洋路停靠点--东部办公区(江边洲路)),200.236
syn_bus_link_003761,synthetic_bus_trajectory,15.366,13.89,"car,pt",900000254117,东部37号线(古三座--福州规划馆),204.794
syn_bus_link_003762,synthetic_bus_trajectory,38.028,13.89,"car,pt",900000254748,看病就医专线(平潭车站夜市--西二环配客站),95.063
syn_bus_link_003763,synthetic_bus_trajectory,4.858,13.89,"car,pt",900000254748,看病就医专线(平潭车站夜市--西二环配客站),103.988
syn_bus_link_003764,synthetic_bus_trajectory,41.477,13.89,"car,pt",900000254748,看病就医专线(平潭车站夜市--西二环配客站),99.742
syn_bus_link_003765,synthetic_bus_trajectory,13.172,13.89,"car,pt",900000254748,看病就医专线(平潭车站夜市--西二环配客站),89.794
syn_bus_link_003766,synthetic_bus_trajectory,39.864,13.89,"car,pt",900000254749,金山便民通勤线(海峡城雍景苑--洪湾中路),148.485
syn_bus_link_003767,synthetic_bus_trajectory,13.361,13.89,"car,pt",900000254749,金山便民通勤线(海峡城雍景苑--洪湾中路),121.782
syn_bus_link_003768,synthetic_bus_trajectory,25.953,13.89,"car,pt",900000254749,金山便民通勤线(海峡城雍景苑--洪湾中路),102.348
syn_bus_link_003769,synthetic_bus_trajectory,25.953,13.89,"car,pt",900000254751,金山便民通勤线(洪湾中路--海峡城雍景苑),102.348
syn_bus_link_003770,synthetic_bus_trajectory,13.361,13.89,"car,pt",900000254751,金山便民通勤线(洪湾中路--海峡城雍景苑),121.782
syn_bus_link_003771,synthetic_bus_trajectory,39.864,13.89,"car,pt",900000254751,金山便民通勤线(洪湾中路--海峡城雍景苑),148.485
syn_bus_link_003774,synthetic_bus_trajectory,64.413,13.89,"car,pt",900000254762,旅游快线(平潭车站夜市--福州汽车北站),414.472
syn_bus_link_003775,synthetic_bus_trajectory,64.413,13.89,"car,pt",900000254762,旅游快线(平潭车站夜市--福州汽车北站),363.385
syn_bus_link_003776,synthetic_bus_trajectory,64.413,13.89,"car,pt",900000254762,旅游快线(平潭车站夜市--福州汽车北站),312.297
syn_bus_link_003777,synthetic_bus_trajectory,76.44,13.89,"car,pt",900000254762,旅游快线(平潭车站夜市--福州汽车北站),256.552
syn_bus_link_003778,synthetic_bus_trajectory,76.44,13.89,"car,pt",900000254762,旅游快线(平潭车站夜市--福州汽车北站),196.15
syn_bus_link_003779,synthetic_bus_trajectory,76.44,13.89,"car,pt",900000254762,旅游快线(平潭车站夜市--福州汽车北站),130.555
syn_bus_link_003780,synthetic_bus_trajectory,77.312,13.89,"car,pt",900000254763,旅游快线(福州汽车北站--平潭车站夜市),131.895
syn_bus_link_003781,synthetic_bus_trajectory,77.312,13.89,"car,pt",900000254763,旅游快线(福州汽车北站--平潭车站夜市),193.251
syn_bus_link_003782,synthetic_bus_trajectory,77.312,13.89,"car,pt",900000254763,旅游快线(福州汽车北站--平潭车站夜市),254.363
syn_bus_link_003783,synthetic_bus_trajectory,62.859,13.89,"car,pt",900000254763,旅游快线(福州汽车北站--平潭车站夜市),309.745
syn_bus_link_003784,synthetic_bus_trajectory,62.859,13.89,"car,pt",900000254763,旅游快线(福州汽车北站--平潭车站夜市),359.395
syn_bus_link_003785,synthetic_bus_trajectory,62.859,13.89,"car,pt",900000254763,旅游快线(福州汽车北站--平潭车站夜市),409.046
syn_bus_connector_000001,synthetic_connector,96.331,13.89,"car,pt",,,96.331
syn_bus_connector_000002,synthetic_connector,96.331,13.89,"car,pt",,,96.331
syn_bus_connector_000003,synthetic_connector,96.814,13.89,"car,pt",,,96.814
syn_bus_connector_000004,synthetic_connector,96.814,13.89,"car,pt",,,96.814
syn_bus_connector_000005,synthetic_connector,111.616,13.89,"car,pt",,,111.616
syn_bus_connector_000006,synthetic_connector,111.616,13.89,"car,pt",,,111.616
syn_bus_connector_000007,synthetic_connector,105.249,13.89,"car,pt",,,105.249
syn_bus_connector_000008,synthetic_connector,105.249,13.89,"car,pt",,,105.249
syn_bus_connector_000009,synthetic_connector,105.147,13.89,"car,pt",,,105.147
syn_bus_connector_000010,synthetic_connector,105.147,13.89,"car,pt",,,105.147
syn_bus_connector_000011,synthetic_connector,93.212,13.89,"car,pt",,,93.212
syn_bus_connector_000012,synthetic_connector,93.212,13.89,"car,pt",,,93.212
syn_bus_connector_000013,synthetic_connector,94.777,13.89,"car,pt",,,94.777
syn_bus_connector_000014,synthetic_connector,94.777,13.89,"car,pt",,,94.777
syn_bus_connector_000015,synthetic_connector,111.033,13.89,"car,pt",,,111.033
syn_bus_connector_000016,synthetic_connector,111.033,13.89,"car,pt",,,111.033
syn_bus_connector_000017,synthetic_connector,108.815,13.89,"car,pt",,,108.815
syn_bus_connector_000018,synthetic_connector,108.815,13.89,"car,pt",,,108.815
syn_bus_connector_000019,synthetic_connector,114.697,13.89,"car,pt",,,114.697
syn_bus_connector_000020,synthetic_connector,114.697,13.89,"car,pt",,,114.697
syn_bus_connector_000021,synthetic_connector,50.568,13.89,"car,pt",,,50.568
syn_bus_connector_000022,synthetic_connector,50.568,13.89,"car,pt",,,50.568
syn_bus_connector_000023,synthetic_connector,92.672,13.89,"car,pt",,,92.672
syn_bus_connector_000024,synthetic_connector,92.672,13.89,"car,pt",,,92.672
syn_bus_connector_000025,synthetic_connector,64.948,13.89,"car,pt",,,64.948
syn_bus_connector_000026,synthetic_connector,64.948,13.89,"car,pt",,,64.948
syn_bus_connector_000027,synthetic_connector,65.552,13.89,"car,pt",,,65.552
syn_bus_connector_000028,synthetic_connector,65.552,13.89,"car,pt",,,65.552
syn_bus_connector_000029,synthetic_connector,94.108,13.89,"car,pt",,,94.108
syn_bus_connector_000030,synthetic_connector,94.108,13.89,"car,pt",,,94.108
syn_bus_connector_000031,synthetic_connector,63.659,13.89,"car,pt",,,63.659
syn_bus_connector_000032,synthetic_connector,63.659,13.89,"car,pt",,,63.659
syn_bus_connector_000033,synthetic_connector,62.231,13.89,"car,pt",,,62.231
syn_bus_connector_000034,synthetic_connector,62.231,13.89,"car,pt",,,62.231
syn_bus_connector_000035,synthetic_connector,102.319,13.89,"car,pt",,,102.319
syn_bus_connector_000036,synthetic_connector,102.319,13.89,"car,pt",,,102.319
syn_bus_connector_000037,synthetic_connector,87.972,13.89,"car,pt",,,87.972
syn_bus_connector_000038,synthetic_connector,87.972,13.89,"car,pt",,,87.972
syn_bus_connector_000039,synthetic_connector,73.263,13.89,"car,pt",,,73.263
syn_bus_connector_000040,synthetic_connector,73.263,13.89,"car,pt",,,73.263
syn_bus_connector_000041,synthetic_connector,69.485,13.89,"car,pt",,,69.485
syn_bus_connector_000042,synthetic_connector,69.485,13.89,"car,pt",,,69.485
syn_bus_connector_000043,synthetic_connector,114.221,13.89,"car,pt",,,114.221
syn_bus_connector_000044,synthetic_connector,114.221,13.89,"car,pt",,,114.221
syn_bus_connector_000045,synthetic_connector,105.006,13.89,"car,pt",,,105.006
syn_bus_connector_000046,synthetic_connector,105.006,13.89,"car,pt",,,105.006
syn_bus_connector_000047,synthetic_connector,64.688,13.89,"car,pt",,,64.688
syn_bus_connector_000048,synthetic_connector,64.688,13.89,"car,pt",,,64.688
syn_bus_connector_000049,synthetic_connector,74.96,13.89,"car,pt",,,74.96
syn_bus_connector_000050,synthetic_connector,74.96,13.89,"car,pt",,,74.96
syn_bus_connector_000051,synthetic_connector,89.681,13.89,"car,pt",,,89.681
syn_bus_connector_000052,synthetic_connector,89.681,13.89,"car,pt",,,89.681
syn_bus_connector_000053,synthetic_connector,68.492,13.89,"car,pt",,,68.492
syn_bus_connector_000054,synthetic_connector,68.492,13.89,"car,pt",,,68.492
syn_bus_connector_000055,synthetic_connector,71.686,13.89,"car,pt",,,71.686
syn_bus_connector_000056,synthetic_connector,71.686,13.89,"car,pt",,,71.686
syn_bus_connector_000057,synthetic_connector,97.549,13.89,"car,pt",,,97.549
syn_bus_connector_000058,synthetic_connector,97.549,13.89,"car,pt",,,97.549
syn_bus_connector_000059,synthetic_connector,80.537,13.89,"car,pt",,,80.537
syn_bus_connector_000060,synthetic_connector,80.537,13.89,"car,pt",,,80.537
syn_bus_connector_000061,synthetic_connector,99.448,13.89,"car,pt",,,99.448
syn_bus_connector_000062,synthetic_connector,99.448,13.89,"car,pt",,,99.448
syn_bus_connector_000063,synthetic_connector,60.678,13.89,"car,pt",,,60.678
syn_bus_connector_000064,synthetic_connector,60.678,13.89,"car,pt",,,60.678
syn_bus_connector_000065,synthetic_connector,88.899,13.89,"car,pt",,,88.899
syn_bus_connector_000066,synthetic_connector,88.899,13.89,"car,pt",,,88.899
syn_bus_connector_000067,synthetic_connector,104.017,13.89,"car,pt",,,104.017
syn_bus_connector_000068,synthetic_connector,104.017,13.89,"car,pt",,,104.017
syn_bus_connector_000069,synthetic_connector,98.241,13.89,"car,pt",,,98.241
syn_bus_connector_000070,synthetic_connector,98.241,13.89,"car,pt",,,98.241
syn_bus_connector_000071,synthetic_connector,97.676,13.89,"car,pt",,,97.676
syn_bus_connector_000072,synthetic_connector,97.676,13.89,"car,pt",,,97.676
syn_bus_connector_000073,synthetic_connector,103.136,13.89,"car,pt",,,103.136
syn_bus_connector_000074,synthetic_connector,103.136,13.89,"car,pt",,,103.136
syn_bus_connector_000075,synthetic_connector,92.226,13.89,"car,pt",,,92.226
syn_bus_connector_000076,synthetic_connector,92.226,13.89,"car,pt",,,92.226
syn_bus_connector_000077,synthetic_connector,87.68,13.89,"car,pt",,,87.68
syn_bus_connector_000078,synthetic_connector,87.68,13.89,"car,pt",,,87.68
syn_bus_connector_000079,synthetic_connector,91.869,13.89,"car,pt",,,91.869
syn_bus_connector_000080,synthetic_connector,91.869,13.89,"car,pt",,,91.869
syn_bus_connector_000081,synthetic_connector,101.926,13.89,"car,pt",,,101.926
syn_bus_connector_000082,synthetic_connector,101.926,13.89,"car,pt",,,101.926
syn_bus_connector_000083,synthetic_connector,108.692,13.89,"car,pt",,,108.692
syn_bus_connector_000084,synthetic_connector,108.692,13.89,"car,pt",,,108.692
syn_bus_connector_000085,synthetic_connector,111.512,13.89,"car,pt",,,111.512
syn_bus_connector_000086,synthetic_connector,111.512,13.89,"car,pt",,,111.512
syn_bus_connector_000087,synthetic_connector,110.89,13.89,"car,pt",,,110.89
syn_bus_connector_000088,synthetic_connector,110.89,13.89,"car,pt",,,110.89
syn_bus_connector_000089,synthetic_connector,93.027,13.89,"car,pt",,,93.027
syn_bus_connector_000090,synthetic_connector,93.027,13.89,"car,pt",,,93.027
syn_bus_connector_000091,synthetic_connector,75.099,13.89,"car,pt",,,75.099
syn_bus_connector_000092,synthetic_connector,75.099,13.89,"car,pt",,,75.099
syn_bus_connector_000093,synthetic_connector,72.126,13.89,"car,pt",,,72.126
syn_bus_connector_000094,synthetic_connector,72.126,13.89,"car,pt",,,72.126
syn_bus_connector_000095,synthetic_connector,24.949,13.89,"car,pt",,,24.949
syn_bus_connector_000096,synthetic_connector,24.949,13.89,"car,pt",,,24.949
syn_bus_connector_000097,synthetic_connector,55.428,13.89,"car,pt",,,55.428
syn_bus_connector_000098,synthetic_connector,55.428,13.89,"car,pt",,,55.428
syn_bus_connector_000099,synthetic_connector,79.047,13.89,"car,pt",,,79.047
syn_bus_connector_000100,synthetic_connector,79.047,13.89,"car,pt",,,79.047
syn_bus_connector_000101,synthetic_connector,82.669,13.89,"car,pt",,,82.669
syn_bus_connector_000102,synthetic_connector,82.669,13.89,"car,pt",,,82.669
syn_bus_connector_000103,synthetic_connector,51.737,13.89,"car,pt",,,51.737
syn_bus_connector_000104,synthetic_connector,51.737,13.89,"car,pt",,,51.737
syn_bus_connector_000105,synthetic_connector,85.393,13.89,"car,pt",,,85.393
syn_bus_connector_000106,synthetic_connector,85.393,13.89,"car,pt",,,85.393
syn_bus_connector_000107,synthetic_connector,86.185,13.89,"car,pt",,,86.185
syn_bus_connector_000108,synthetic_connector,86.185,13.89,"car,pt",,,86.185
syn_bus_connector_000109,synthetic_connector,65.863,13.89,"car,pt",,,65.863
syn_bus_connector_000110,synthetic_connector,65.863,13.89,"car,pt",,,65.863
syn_bus_connector_000111,synthetic_connector,80.719,13.89,"car,pt",,,80.719
syn_bus_connector_000112,synthetic_connector,80.719,13.89,"car,pt",,,80.719
syn_bus_connector_000113,synthetic_connector,116.062,13.89,"car,pt",,,116.062
syn_bus_connector_000114,synthetic_connector,116.062,13.89,"car,pt",,,116.062
syn_bus_connector_000115,synthetic_connector,80.563,13.89,"car,pt",,,80.563
syn_bus_connector_000116,synthetic_connector,80.563,13.89,"car,pt",,,80.563
syn_bus_connector_000117,synthetic_connector,77.607,13.89,"car,pt",,,77.607
syn_bus_connector_000118,synthetic_connector,77.607,13.89,"car,pt",,,77.607
syn_bus_connector_000119,synthetic_connector,80.359,13.89,"car,pt",,,80.359
syn_bus_connector_000120,synthetic_connector,80.359,13.89,"car,pt",,,80.359
syn_bus_connector_000121,synthetic_connector,109.054,13.89,"car,pt",,,109.054
syn_bus_connector_000122,synthetic_connector,109.054,13.89,"car,pt",,,109.054
syn_bus_connector_000123,synthetic_connector,110.74,13.89,"car,pt",,,110.74
syn_bus_connector_000124,synthetic_connector,110.74,13.89,"car,pt",,,110.74
syn_bus_connector_000125,synthetic_connector,102.124,13.89,"car,pt",,,102.124
syn_bus_connector_000126,synthetic_connector,102.124,13.89,"car,pt",,,102.124
syn_bus_connector_000127,synthetic_connector,102.356,13.89,"car,pt",,,102.356
syn_bus_connector_000128,synthetic_connector,102.356,13.89,"car,pt",,,102.356
syn_bus_connector_000129,synthetic_connector,97.374,13.89,"car,pt",,,97.374
syn_bus_connector_000130,synthetic_connector,97.374,13.89,"car,pt",,,97.374
syn_bus_connector_000131,synthetic_connector,94.001,13.89,"car,pt",,,94.001
syn_bus_connector_000132,synthetic_connector,94.001,13.89,"car,pt",,,94.001
syn_bus_connector_000133,synthetic_connector,86.822,13.89,"car,pt",,,86.822
syn_bus_connector_000134,synthetic_connector,86.822,13.89,"car,pt",,,86.822
syn_bus_connector_000135,synthetic_connector,78.691,13.89,"car,pt",,,78.691
syn_bus_connector_000136,synthetic_connector,78.691,13.89,"car,pt",,,78.691
syn_bus_connector_000137,synthetic_connector,93.674,13.89,"car,pt",,,93.674
syn_bus_connector_000138,synthetic_connector,93.674,13.89,"car,pt",,,93.674
syn_bus_connector_000139,synthetic_connector,93.214,13.89,"car,pt",,,93.214
syn_bus_connector_000140,synthetic_connector,93.214,13.89,"car,pt",,,93.214
syn_bus_connector_000141,synthetic_connector,88.406,13.89,"car,pt",,,88.406
syn_bus_connector_000142,synthetic_connector,88.406,13.89,"car,pt",,,88.406
syn_bus_connector_000143,synthetic_connector,88.502,13.89,"car,pt",,,88.502
syn_bus_connector_000144,synthetic_connector,88.502,13.89,"car,pt",,,88.502
syn_bus_connector_000145,synthetic_connector,100.947,13.89,"car,pt",,,100.947
syn_bus_connector_000146,synthetic_connector,100.947,13.89,"car,pt",,,100.947
syn_bus_connector_000147,synthetic_connector,69.899,13.89,"car,pt",,,69.899
syn_bus_connector_000148,synthetic_connector,69.899,13.89,"car,pt",,,69.899
syn_bus_connector_000149,synthetic_connector,77.466,13.89,"car,pt",,,77.466
syn_bus_connector_000150,synthetic_connector,77.466,13.89,"car,pt",,,77.466
syn_bus_connector_000151,synthetic_connector,119.872,13.89,"car,pt",,,119.872
syn_bus_connector_000152,synthetic_connector,119.872,13.89,"car,pt",,,119.872
syn_bus_connector_000153,synthetic_connector,99.283,13.89,"car,pt",,,99.283
syn_bus_connector_000154,synthetic_connector,99.283,13.89,"car,pt",,,99.283
syn_bus_connector_000155,synthetic_connector,118.787,13.89,"car,pt",,,118.787
syn_bus_connector_000156,synthetic_connector,118.787,13.89,"car,pt",,,118.787
syn_bus_connector_000157,synthetic_connector,110.871,13.89,"car,pt",,,110.871
syn_bus_connector_000158,synthetic_connector,110.871,13.89,"car,pt",,,110.871
syn_bus_connector_000159,synthetic_connector,107.824,13.89,"car,pt",,,107.824
syn_bus_connector_000160,synthetic_connector,107.824,13.89,"car,pt",,,107.824
syn_bus_connector_000161,synthetic_connector,64.516,13.89,"car,pt",,,64.516
syn_bus_connector_000162,synthetic_connector,64.516,13.89,"car,pt",,,64.516
syn_bus_connector_000163,synthetic_connector,111.075,13.89,"car,pt",,,111.075
syn_bus_connector_000164,synthetic_connector,111.075,13.89,"car,pt",,,111.075
syn_bus_connector_000165,synthetic_connector,107.051,13.89,"car,pt",,,107.051
syn_bus_connector_000166,synthetic_connector,107.051,13.89,"car,pt",,,107.051
syn_bus_connector_000167,synthetic_connector,100.78,13.89,"car,pt",,,100.78
syn_bus_connector_000168,synthetic_connector,100.78,13.89,"car,pt",,,100.78
syn_bus_connector_000169,synthetic_connector,94.155,13.89,"car,pt",,,94.155
syn_bus_connector_000170,synthetic_connector,94.155,13.89,"car,pt",,,94.155
syn_bus_connector_000171,synthetic_connector,105.201,13.89,"car,pt",,,105.201
syn_bus_connector_000172,synthetic_connector,105.201,13.89,"car,pt",,,105.201
syn_bus_connector_000173,synthetic_connector,103.394,13.89,"car,pt",,,103.394
syn_bus_connector_000174,synthetic_connector,103.394,13.89,"car,pt",,,103.394
syn_bus_connector_000175,synthetic_connector,103.918,13.89,"car,pt",,,103.918
syn_bus_connector_000176,synthetic_connector,103.918,13.89,"car,pt",,,103.918
syn_bus_connector_000177,synthetic_connector,107.292,13.89,"car,pt",,,107.292
syn_bus_connector_000178,synthetic_connector,107.292,13.89,"car,pt",,,107.292
