matsim_line_id,matsim_route_id,official_operator,official_operator_components_json,official_route_id,official_route_sequence,operator_scope_status,route_franchise_scope_status,json_direction_status,json_route_key,csdi_route_key,csdi_exact_key_match,csdi_candidate_count,csdi_object_ids_json,csdi_source_feature_indices_json,csdi_key_multiplicity_status,matsim_route_suffix,matsim_route_suffix_used_as_scope_evidence,scope_evidence_method,scope_evidence_source_file,scope_evidence_sha256,mapping_quality,unresolved_reason
line_bus_8560,bus_8560_1,NLB,"[""NLB""]",8560,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8560|1,NLB|8560|1,True,1,[1452],[1451],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8560,bus_8560_2,NLB,"[""NLB""]",8560,2,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8560|2,NLB|8560|2,True,1,[1453],[1452],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8561,bus_8561_1,NLB,"[""NLB""]",8561,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8561|1,NLB|8561|1,True,1,[1454],[1453],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8561,bus_8561_2,NLB,"[""NLB""]",8561,2,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8561|2,NLB|8561|2,True,1,[1455],[1454],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8562,bus_8562_1,NLB,"[""NLB""]",8562,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8562|1,NLB|8562|1,True,1,[1456],[1455],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8562,bus_8562_2,NLB,"[""NLB""]",8562,2,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8562|2,NLB|8562|2,True,1,[1457],[1456],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8563,bus_8563_1,NLB,"[""NLB""]",8563,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8563|1,NLB|8563|1,True,1,[1458],[1457],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8564,bus_8564_1,NLB,"[""NLB""]",8564,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8564|1,NLB|8564|1,True,1,[1459],[1458],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8565,bus_8565_1,NLB,"[""NLB""]",8565,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8565|1,NLB|8565|1,True,1,[1460],[1459],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8565,bus_8565_2,NLB,"[""NLB""]",8565,2,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8565|2,NLB|8565|2,True,1,[1461],[1460],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8566,bus_8566_1,NLB,"[""NLB""]",8566,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8566|1,NLB|8566|1,True,1,[1462],[1461],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8566,bus_8566_2,NLB,"[""NLB""]",8566,2,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8566|2,NLB|8566|2,True,1,[1463],[1462],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8567,bus_8567_1,NLB,"[""NLB""]",8567,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8567|1,NLB|8567|1,True,1,[1464],[1463],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8567,bus_8567_2,NLB,"[""NLB""]",8567,2,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8567|2,NLB|8567|2,True,1,[1465],[1464],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8568,bus_8568_1,NLB,"[""NLB""]",8568,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8568|1,NLB|8568|1,True,1,[1466],[1465],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8568,bus_8568_2,NLB,"[""NLB""]",8568,2,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8568|2,NLB|8568|2,True,1,[1467],[1466],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8569,bus_8569_1,NLB,"[""NLB""]",8569,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8569|1,NLB|8569|1,True,1,[1468],[1467],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8569,bus_8569_2,NLB,"[""NLB""]",8569,2,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8569|2,NLB|8569|2,True,1,[1469],[1468],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8570,bus_8570_1,NLB,"[""NLB""]",8570,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8570|1,NLB|8570|1,True,1,[1470],[1469],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8571,bus_8571_1,NLB,"[""NLB""]",8571,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8571|1,NLB|8571|1,True,1,[1471],[1470],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8571,bus_8571_2,NLB,"[""NLB""]",8571,2,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8571|2,NLB|8571|2,True,1,[1472],[1471],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8572,bus_8572_1,NLB,"[""NLB""]",8572,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8572|1,NLB|8572|1,True,1,[1473],[1472],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8573,bus_8573_1,NLB,"[""NLB""]",8573,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8573|1,NLB|8573|1,True,1,[1474],[1473],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8574,bus_8574_1,NLB,"[""NLB""]",8574,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8574|1,NLB|8574|1,True,1,[1475],[1474],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8574,bus_8574_2,NLB,"[""NLB""]",8574,2,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8574|2,NLB|8574|2,True,1,[1476],[1475],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8575,bus_8575_1,NLB,"[""NLB""]",8575,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|8575|1,NLB|8575|1,True,1,[1477],[1476],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8576,bus_8576_1,CTB,"[""CTB""]",8576,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8576|1,CTB|8576|1,True,1,[1478],[1477],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8576,bus_8576_2,CTB,"[""CTB""]",8576,2,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8576|2,CTB|8576|2,True,1,[1479],[1478],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8578,bus_8578_1,KMB,"[""KMB""]",8578,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|8578|1,KMB|8578|1,True,1,[1480],[1479],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8579,bus_8579_1,KMB,"[""KMB""]",8579,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|8579|1,KMB|8579|1,True,1,[1481],[1480],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8580,bus_8580_1,CTB,"[""CTB""]",8580,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8580|1,CTB|8580|1,True,1,[1482],[1481],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8581,bus_8581_1,CTB,"[""CTB""]",8581,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8581|1,CTB|8581|1,True,1,[1483],[1482],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8582,bus_8582_1,CTB,"[""CTB""]",8582,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8582|1,CTB|8582|1,True,1,[1484],[1483],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8583,bus_8583_1,CTB,"[""CTB""]",8583,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8583|1,CTB|8583|1,True,1,[1485],[1484],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8584,bus_8584_1,CTB,"[""CTB""]",8584,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8584|1,CTB|8584|1,True,1,[1486],[1485],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8585,bus_8585_1,CTB,"[""CTB""]",8585,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8585|1,CTB|8585|1,True,1,[1487],[1486],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8586,bus_8586_1,CTB,"[""CTB""]",8586,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8586|1,CTB|8586|1,True,1,[1488],[1487],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8587,bus_8587_1,CTB,"[""CTB""]",8587,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8587|1,CTB|8587|1,True,1,[1489],[1488],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8587,bus_8587_2,CTB,"[""CTB""]",8587,2,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8587|2,CTB|8587|2,True,1,[1490],[1489],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8588,bus_8588_1,CTB,"[""CTB""]",8588,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8588|1,CTB|8588|1,True,1,[1491],[1490],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8589,bus_8589_1,CTB,"[""CTB""]",8589,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8589|1,CTB|8589|1,True,1,[1492],[1491],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8590,bus_8590_1,CTB,"[""CTB""]",8590,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8590|1,CTB|8590|1,True,1,[1493],[1492],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8591,bus_8591_1,KMB+CTB,"[""KMB"",""CTB""]",8591,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|8591|1,KMB+CTB|8591|1,True,1,[1494],[1493],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8593,bus_8593_1,CTB,"[""CTB""]",8593,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8593|1,CTB|8593|1,True,1,[1495],[1494],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8593,bus_8593_2,CTB,"[""CTB""]",8593,2,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8593|2,CTB|8593|2,True,1,[1496],[1495],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8594,bus_8594_1,CTB,"[""CTB""]",8594,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8594|1,CTB|8594|1,True,1,[1497],[1496],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8595,bus_8595_1,KMB,"[""KMB""]",8595,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|8595|1,KMB|8595|1,True,1,[1498],[1497],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8596,bus_8596_1,CTB,"[""CTB""]",8596,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8596|1,CTB|8596|1,True,1,[1499],[1498],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8597,bus_8597_1,CTB,"[""CTB""]",8597,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8597|1,CTB|8597|1,True,1,[1500],[1499],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8598,bus_8598_1,CTB,"[""CTB""]",8598,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8598|1,CTB|8598|1,True,1,[1501],[1500],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8600,bus_8600_1,CTB,"[""CTB""]",8600,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8600|1,CTB|8600|1,True,1,[1502],[1501],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8600,bus_8600_2,CTB,"[""CTB""]",8600,2,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8600|2,CTB|8600|2,True,1,[1503],[1502],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8601,bus_8601_1,CTB,"[""CTB""]",8601,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8601|1,CTB|8601|1,True,1,[1504],[1503],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8601,bus_8601_2,CTB,"[""CTB""]",8601,2,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8601|2,CTB|8601|2,True,1,[1505],[1504],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8602,bus_8602_1,CTB,"[""CTB""]",8602,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8602|1,CTB|8602|1,True,1,[1506],[1505],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8602,bus_8602_2,CTB,"[""CTB""]",8602,2,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8602|2,CTB|8602|2,True,1,[1507],[1506],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8603,bus_8603_1,KMB+CTB,"[""KMB"",""CTB""]",8603,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|8603|1,KMB+CTB|8603|1,True,1,[1508],[1507],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8605,bus_8605_1,KMB,"[""KMB""]",8605,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|8605|1,KMB|8605|1,True,1,[1509],[1508],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8606,bus_8606_1,CTB,"[""CTB""]",8606,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|8606|1,CTB|8606|1,True,1,[1510],[1509],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8607,bus_8607_1,KMB,"[""KMB""]",8607,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|8607|1,KMB|8607|1,True,1,[1511],[1510],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_8607,bus_8607_2,KMB,"[""KMB""]",8607,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|8607|2,KMB|8607|2,True,1,[1512],[1511],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
